split,contrast,model_a,model_b,tier,learner_matched,horizon_y,metric,est,lo,hi,lo_rubin,hi_rubin,se,fmi,df,m,ci_excludes_zero,note,interval_valid,interval_note
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,eo,0.0577823917071024,0.0524559438228607,0.0639804691076278,0.0521198645258233,0.0634449188883815,0.0028889497008413,0.0225635833314937,23648.63556835968,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,calib_intercept,-0.1869499176740646,-0.206494627892971,-0.1689277853816747,-0.2055311217295861,-0.168368713618543,0.0094755722104109,0.1074336353203174,2386.4960723681625,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,calib_slope,-0.1400677998860677,-0.1675138682126999,-0.1197297722101211,-0.163900019832947,-0.1162355799391884,0.0121564758815527,0.0727819866476965,4835.768778570861,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,ici,0.0004425058529401,-0.0010417495970614,0.0013679402240086,-0.0008394399538471,0.0017244516597274,0.0006540417075324,0.0133166345594854,32586.37477713994,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,e50,-0.0005876784717353,-0.0010934770776657,9.880358411464712e-05,-0.0011649908048064,-1.0366138664248854e-05,0.0002945346354307,0.0271285880095121,19932.94059921172,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,e90,-0.0005370270848895,-0.0030281339364591,0.0034889209666289,-0.0035691061246404,0.0024950519548614,0.0015469537767803,0.0110082039044495,34834.99354220285,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,obs_concordant,0.0003157760947942,0.0002804042072966,0.000350953778252,0.0002808414929035,0.0003507106966849,1.7823579702808287e-05,4.860149189361204e-05,41148.00014579739,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,eo_concordant,0.0369810779889424,0.0325237989425659,0.042012819647789,0.0323010412187348,0.0416611147591501,0.0023876486153381,0.03125527242602,17088.83154774812,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,calib_intercept_concordant,-0.1546854605277379,-0.1734779071062803,-0.137231508269906,-0.1726107306196792,-0.1367601904357966,0.0091408748010852,0.1098996440401949,2287.466127051413,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,calib_slope_concordant,-0.1347601890563964,-0.162631008028984,-0.1141671359539032,-0.1589966647223079,-0.110523713390485,0.0123626748823207,0.0728637215869054,4826.284026802315,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,ici_concordant,0.0004931039526127,-0.000936379416089,0.0012804971309378,-0.0006864477764362,0.0016726556816617,0.000601799171157,0.0155385523586086,30358.45201146405,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,e50_concordant,-0.0003698804066516,-0.0009289047069614,0.0002317572805623,-0.0009320568634966,0.0001922960501933,0.0002868095784728,0.0313873850761225,17005.57886552085,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,e90_concordant,0.0001776775112375,-0.0021633634751196,0.0021660072379745,-0.0019509199201001,0.0023062749425752,0.001085977730444,0.0251925667635279,21435.5708042213,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,auc,0.0021402994791666,0.0009481891989707,0.0033311858773231,0.000959160685442,0.0033214382728912,0.0006024856780802,0.07178040157366,4954.205293628067,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,cindex,0.0023866315682729,0.0009866341948509,0.0038602575659751,0.0009699621399774,0.0038033009965683,0.0007226825260761,0.0574847334847595,7213.488479707167,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,auc_marginal_ipcw,0.0019515395164489,0.000777244567871,0.003129543364048,0.000783897025232,0.0031191820076658,0.0005956204965503,0.0661514401905634,5703.962785970874,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,cindex_marginal_ipcw,0.0018671810626983,0.0007081001996994,0.0030441954731941,0.0007071671502706,0.003027194975126,0.0005917206541168,0.068714323529256,5343.787487133694,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,at_risk_fraction,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,nb_at_0.01,0.0001290013703207,-3.9537018164992335e-05,0.0002623854437842,-2.543675301463732e-05,0.000283439493656,7.850257286148706e-05,0.3033433534191527,324.5554080195672,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,nb_at_0.02,7.463493384420871e-05,-7.998805958777666e-05,0.0002156959031708,-7.304042530250504e-05,0.0002223102929909,7.516231368068921e-05,0.243738394929332,496.5763519291152,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,nb_at_0.03,0.0001424169788757,-4.705247702077031e-05,0.0003554757335223,-6.027715930499345e-05,0.0003451111170565,0.0001031274697993,0.2618864596001554,431.8956087056513,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,nb_at_0.05,0.0001943356590345,-0.0001000871998257,0.0005358626833185,-0.0001244894172724,0.0005131607353415,0.0001624532422647,0.1779725293672739,913.1828350473724,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,nb_at_0.075,0.0004166929536343,2.669232781045139e-05,0.0008320323366206,1.3500949275647891e-05,0.0008198849579931,0.0002055124784768,0.1520827338865462,1235.6080439685982,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,nb_at_0.2,-7.18294855990583e-05,-0.0002922149345977,0.0001672700600465,-0.0003018685659993,0.0001582095948012,0.0001172706211802,0.1402062737193189,1443.4771370710912,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,frac_above_0.01,-0.0321104675531387,-0.0338914394378662,-0.0304488241672515,-0.0338348149739071,-0.0303861201323703,0.000877608246516,0.2456446723348366,489.1175308078832,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,frac_above_0.02,-0.0091165592273076,-0.0102549195289611,-0.0079949498176574,-0.0102622104866434,-0.0079709079679718,0.0005814008651551,0.3651550347367165,226.31517363103856,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,frac_above_0.03,0.0051768700281778,0.0041797306388616,0.0061399787664413,0.0041878695135484,0.0061658705428073,0.0005022863340327,0.3374674655197774,263.79749567180943,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,frac_above_0.05,0.0163484628001848,0.0152041688561439,0.0175613388419151,0.015167900446192,0.0175290251541777,0.0006015680095772,0.1747612168085821,945.8261366008076,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,frac_above_0.075,0.015512246141831,0.0143293384462594,0.0167756155133247,0.0142935572880547,0.0167309349956074,0.0006207705866453,0.1988188940094687,737.1904748420042,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,frac_above_0.2,0.0021570962388068,0.001701052300632,0.0026325806975364,0.0016888045225195,0.0026253879550941,0.0002384311323965,0.2247746822165687,581.146753173176,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,nb_all_at_0.01,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,nb_all_at_0.02,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,nb_all_at_0.03,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,nb_all_at_0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,nb_all_at_0.075,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,nb_all_at_0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,5.0,log_eo_ratio,0.0557499713021694,0.0522198374383151,0.0590993792749941,0.0523061523219423,0.0591937902823965,0.0017568364738063,0.0513783106886911,8634.15610234593,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,mean_pred,0.0055150916179021,0.0053292038850486,0.0057018142193555,0.0053279069103128,0.0057022763254913,9.545526987490273e-05,0.1079677388121371,2364.5173675252795,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,obs_cif,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,eo,0.1499366402626037,0.1408708661794662,0.1590456187725067,0.1406826660584347,0.1591906144667727,0.004721152196044,0.0324895166913234,16329.068472998288,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,calib_intercept,-0.284331206480662,-0.2977142214775085,-0.2716253250837326,-0.2974943721327174,-0.2711680408286066,0.0067102476785863,0.1420893089568437,1407.187048539241,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,calib_slope,-0.14309850136439,-0.158712363243103,-0.1300148174166679,-0.157313834804152,-0.1288831679246281,0.0072517700287458,0.053518331290963,8095.42858186391,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,ici,0.0024993328222384,0.000440365448594,0.0042262541130185,0.0005847494664296,0.0044139161780471,0.0009768150664963,0.0073658711969103,37985.54097014182,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,e50,-0.0014674617598454,-0.0025230529950931,-0.0006707935972372,-0.0024004338171332,-0.0005344897025575,0.0004759973087574,0.0131472017201938,32754.840445114496,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,e90,0.0011867977057894,-0.0063265089178457,0.0125863310648128,-0.009282367848406,0.0116559632599848,0.0053412730591354,0.0185382626142342,27384.413014548245,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,obs_concordant,0.0018207095563411,0.0016697029583156,0.0019799681380391,0.0016671128413198,0.0019743062713624,7.836480578296227e-05,4.860149189361204e-05,41148.00014579739,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,eo_concordant,0.0953838586807251,0.0885950431227684,0.102627819776535,0.0883940605730609,0.1023736567883892,0.0035658160516569,0.0495796557762719,9125.715861030269,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,calib_intercept_concordant,-0.1988297825058301,-0.2112403992563486,-0.1869721140712499,-0.2109245394601647,-0.1867350255514955,0.0061653605792776,0.1454092943090702,1346.4386175164775,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,calib_slope_concordant,-0.1275519112745921,-0.1442677170038223,-0.1136232241988182,-0.1428089157010122,-0.1122949068481719,0.0077833865211977,0.0466937963594839,9997.201342518914,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,ici_concordant,0.0023692375825097,0.0006254934938624,0.0036502650822512,0.0008511107194348,0.0038873644455846,0.0007745427956948,0.0096166612039649,36114.803949882094,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,e50_concordant,-0.0003152094470957,-0.0013021126855164,0.0005230480688624,-0.0012253614942791,0.0005949426000875,0.0004643540994726,0.0141895128380931,31713.802809869536,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,e90_concordant,0.0002054838153223,-0.0019982484867796,0.0042489758343435,-0.0025782647202521,0.0029892323508968,0.0014202623628066,0.0052527028265821,39427.94092537822,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,auc,0.0008314907550811,3.63573431968689e-05,0.0016691103577613,3.089858900448984e-06,0.0016598916512619,0.0004225865125791,0.0593656341274548,6841.734264812048,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,cindex,0.0012058079242706,0.0002882987260818,0.0022149249911308,0.0002412999182044,0.0021703159303367,0.0004920298413767,0.0542208379537011,7928.701806679111,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,auc_marginal_ipcw,0.0007381896177927,-3.9225816726684565e-05,0.0015523493289947,-6.190582372116735e-05,0.0015382850593066,0.0004081602378638,0.0525116781785916,8342.896609756186,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,cindex_marginal_ipcw,0.0003900369008382,-0.0003542944788932,0.0011808291077613,-0.0003865240870068,0.0011665978886833,0.0003961560116529,0.0515625086106252,8585.879006724372,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,at_risk_fraction,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,nb_at_0.01,4.909752557675044e-05,-0.0001757561229169,0.0002539006061851,-0.0001678029119734,0.0002659979631269,0.0001104963448601,0.1916188818294348,791.7266377946936,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,nb_at_0.02,5.186231185992559e-05,-0.0001695816870778,0.0002261591143906,-0.0001498596961693,0.0002535843198891,0.0001025620073385,0.2932154556448809,346.710169796072,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,nb_at_0.03,0.0001238962635397,-6.559872999787331e-05,0.0003112694714218,-6.843551087956046e-05,0.0003162280379591,9.786779096468424e-05,0.255680730537337,452.50301648033496,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,nb_at_0.05,3.888451804717382e-05,-0.0002825960284098,0.0003964516799896,-0.000307690475513,0.0003854595116073,0.0001758727724348,0.366909955709286,224.21672275560783,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,nb_at_0.075,0.0002112895560761,-0.0002606835216283,0.0007376589812338,-0.0002867519334759,0.0007093310456282,0.0002539723905656,0.1101725770841522,2276.8805720325727,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,nb_at_0.2,0.000217733879496,-0.0005697165237506,0.0009952016844181,-0.0005726731641492,0.0010081409231413,0.0004028777760394,0.1527848846088276,1224.7462144299832,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,frac_above_0.01,-0.0395062685012817,-0.0415461659431457,-0.0375932455062866,-0.0415255372344958,-0.0374869997680675,0.001025355407231,0.3438749059245605,254.326659404212,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,frac_above_0.02,-0.0160163551568984,-0.0173021554946899,-0.0147343277931213,-0.0173261135910807,-0.0147065967227162,0.0006658098831172,0.3004841824459966,330.5876276035803,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,frac_above_0.03,-0.0034957955280939,-0.0045199394226074,-0.0024705827236175,-0.0045339782498498,-0.0024576128063381,0.0005273024568496,0.3347550841390997,267.9686093416553,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,frac_above_0.05,0.0132174476981163,0.0120369791984558,0.0144427567720413,0.0120036270244766,0.0144312683717559,0.0006173147839188,0.2811931575647049,376.1157515770563,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,frac_above_0.075,0.0254453102747599,0.0240739285945892,0.0268685221672058,0.0240453373404369,0.0268452832090829,0.0007138362689524,0.1204222020811725,1926.493551854816,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,frac_above_0.2,0.0202770827338099,0.0189059805124998,0.021668165968731,0.0188688777517847,0.0216852877158351,0.0007173314927932,0.196544287291678,753.7927197423352,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,nb_all_at_0.01,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,nb_all_at_0.02,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,nb_all_at_0.03,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,nb_all_at_0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,nb_all_at_0.075,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,nb_all_at_0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,10.0,log_eo_ratio,0.1388361593054836,0.1358136001974344,0.1418472807854414,0.1357995752719333,0.141872743339034,0.0015467034471728,0.2011843373856263,720.5017665029899,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,15.0,mean_pred,0.0191042097906271,0.0186928043141961,0.0195365415886044,0.0186778567211535,0.0195305628601007,0.0002170825921613,0.2236063506058703,587.0533624188091,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,15.0,obs_cif,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,15.0,eo,0.2976577997207641,0.2826416507363319,0.3140812009572982,0.2818406163431258,0.3134749830984025,0.0080693886865011,0.0388435799123075,13004.250330972822,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,15.0,calib_intercept,-0.4289137423038482,-0.4423555582761764,-0.4163081705570221,-0.4419771342040314,-0.4158503504036651,0.0066494192687166,0.2394863330993869,513.8450661320629,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,15.0,calib_slope,-0.1429902215798696,-0.1562214821577072,-0.1313130125403404,-0.1553619399589339,-0.1306185032008052,0.0063113528254439,0.050612846428736,8838.815165453747,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,15.0,ici,0.0095768697870274,0.0061727223685011,0.0137601079884916,0.0057539584860933,0.0133997810879615,0.0019504290030159,0.0130147828654804,32886.23745591351,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,15.0,e50,-0.0017078317701816,-0.0040816261898726,0.0013948845095001,-0.0045390241453543,0.001123360604991,0.0014444395822554,0.0221724346489227,23994.298893663046,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,15.0,e90,0.0255630053579807,0.0014154049567878,0.0462692374363541,0.0028570559492863,0.048268954766675,0.0115843803749119,0.0178955875595944,28012.15100837933,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,15.0,obs_concordant,0.005816675722599,0.0053884993307292,0.0062777185812592,0.0053625457139491,0.0062708057312489,0.0002316964260799,4.860149189361204e-05,41148.00014579739,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,15.0,eo_concordant,0.1892541011174519,0.1776738673448562,0.2015107780694961,0.1772583727730913,0.2012498294618126,0.0061194985549226,0.0523446667830302,8384.958797172967,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,15.0,calib_intercept_concordant,-0.2574014236529668,-0.2715513095259666,-0.2434760704636573,-0.2715440337378494,-0.2432588135680841,0.0072079842436607,0.1597275694434519,1124.6229681370185,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,15.0,calib_slope_concordant,-0.1061103085676829,-0.1200768008828163,-0.0941355735063552,-0.1188812012834543,-0.0933394158519114,0.0065151834671349,0.042953460366731,11301.196605481122,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,15.0,ici_concordant,0.0072685828121999,0.0049509902019053,0.0098167407093569,0.0048545066713005,0.0096826589530994,0.0012316393201777,0.0187305950434222,27197.915454927155,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,15.0,e50_concordant,0.0008789291294912,-0.0007028224878013,0.0026178123429417,-0.0007467982193037,0.0025046564782862,0.000829410355629,0.0307287848794646,17425.27604572578,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,15.0,e90_concordant,0.0005455975731213,-0.0047061141580343,0.0184387675020843,-0.0114940905323201,0.0125852856785629,0.0061426256552927,0.0039204559526673,40138.779109952746,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,15.0,auc,0.0009921371936798,6.478279829025269e-05,0.0019874706864356,2.682038004698606e-05,0.0019574540073126,0.0004924621774846,0.0444593909304637,10750.473881225296,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,15.0,cindex,0.001198931535085,-0.0008929401636123,0.003309690952301,-0.0008749040041042,0.0032727670742742,0.0010580587408012,0.0139337151790215,31970.16585794699,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,15.0,auc_marginal_ipcw,0.0013992587725321,0.0007119759917259,0.0021315217018127,0.0006917854747265,0.0021067320703377,0.00036093568814,0.0324417491064711,16357.730248966633,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,15.0,cindex_marginal_ipcw,0.0002356429894765,-0.0004022121429443,0.0009088546037673,-0.0004234608750953,0.0008947468540483,0.0003362672109007,0.0213406455178965,24742.72011873772,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,15.0,at_risk_fraction,0.0,0.0,0.0,0.0,0.0,0.0,4.860149189361204e-05,41148.00014579739,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,15.0,nb_at_0.01,0.0002338801821072,3.966866061091423e-05,0.0003952051512897,5.698205558147049e-05,0.0004107783086331,9.006648805414074e-05,0.2256027318899438,577.014542517302,30,True,differs in the target of estimation as well as in the handling of competing risk,True,
cv,cox_naive - fine_gray,cox_naive,fine_gray,secondary,False,15.0,nb_at_0.02,-5.969218909740448e-05,-0.0003000798635184,0.00019336277619,-0.0003054912157074,0.0001861068375126,0.0001251726946006,0.213920790961566,639.7043563614916,30,False,differs in the target of estimation as well as in the handling of competing risk,True,
