"task","n","mean_risk10","secs"
"rsf_naive__cvr2f3__imp12",8230,0.0420465255143616,104.497434616089
"rsf_naive__cvr2f4__imp12",8229,0.0433303524390118,106.591658830643
"rsf_cr__cvr0f0__imp12",8232,0.0367922910644878,201.707351207733
"rsf_cr__cvr0f1__imp12",8230,0.0374137229432739,200.753196239471
"rsf_cr__cvr0f2__imp12",8230,0.0366939332395415,198.026393651962
"rsf_cr__cvr0f3__imp12",8230,0.0368039105456406,194.987751483917
"rsf_cr__cvr0f4__imp12",8229,0.0368980658903323,203.889828920364
"rsf_cr__cvr1f0__imp12",8232,0.0366217415538378,201.477713823318
"rsf_cr__cvr1f1__imp12",8230,0.0368029618040059,199.421706914902
"rsf_cr__cvr1f2__imp12",8230,0.0372403047419451,200.144216537476
"rsf_cr__cvr1f3__imp12",8230,0.037322399172065,201.711192131042
"rsf_cr__cvr1f4__imp12",8229,0.0359902212839401,202.919842720032
"rsf_cr__cvr2f0__imp12",8232,0.0376200720882799,201.546868801117
"rsf_cr__cvr2f1__imp12",8230,0.0372356398531687,200.944079875946
"rsf_cr__cvr2f2__imp12",8230,0.0375374127352391,201.622035741806
"rsf_cr__cvr2f3__imp12",8230,0.0356574515116708,199.872014045715
"rsf_cr__cvr2f4__imp12",8229,0.0368615129062615,199.953014373779
"rsf_naive__temporal__imp13",9329,0.0491838142624244,45.7491018772125
"rsf_cr__temporal__imp13",9329,0.0429340789959051,97.3645012378693
"rsf_naive__cvr0f0__imp13",8232,0.0433838717619496,104.13580083847
"rsf_naive__cvr0f1__imp13",8230,0.0425925552144154,105.057146310806
"rsf_naive__cvr0f2__imp13",8230,0.0415571674053963,104.613858938217
"rsf_naive__cvr0f3__imp13",8230,0.0424820236344886,105.628993988037
"rsf_naive__cvr0f4__imp13",8229,0.0427904594833397,108.931663990021
"rsf_naive__cvr1f0__imp13",8232,0.0424356183350429,107.56770324707
"rsf_naive__cvr1f1__imp13",8230,0.0425579713648011,105.69393992424
"rsf_naive__cvr1f2__imp13",8230,0.0439253124002146,104.368456602097
"rsf_naive__cvr1f3__imp13",8230,0.0442157923394787,106.489755868912
"rsf_naive__cvr1f4__imp13",8229,0.0422226443869196,104.395155906677
"rsf_naive__cvr2f0__imp13",8232,0.0442441276886744,105.712022542953
"rsf_naive__cvr2f1__imp13",8230,0.0424671336103827,107.169551610947
"rsf_naive__cvr2f2__imp13",8230,0.0439671799561559,106.808103322983
"rsf_naive__cvr2f3__imp13",8230,0.042306733417201,103.409621953964
"rsf_naive__cvr2f4__imp13",8229,0.0433668756418061,107.475187778473
"rsf_cr__cvr0f0__imp13",8232,0.0368964797738151,201.642254590988
"rsf_cr__cvr0f1__imp13",8230,0.0373681266720508,197.125656843185
"rsf_cr__cvr0f2__imp13",8230,0.0366315706265548,195.345549106598
"rsf_cr__cvr0f3__imp13",8230,0.0368409143677931,194.923610210419
"rsf_cr__cvr0f4__imp13",8229,0.0372740543846848,197.086424827576
"rsf_cr__cvr1f0__imp13",8232,0.0367260714731548,199.393460273743
"rsf_cr__cvr1f1__imp13",8230,0.0369330467151989,194.844514131546
"rsf_cr__cvr1f2__imp13",8230,0.0373728274646712,199.428638219833
"rsf_cr__cvr1f3__imp13",8230,0.0373737790032739,195.850693941116
"rsf_cr__cvr1f4__imp13",8229,0.0357467455625333,195.32520198822
"rsf_cr__cvr2f0__imp13",8232,0.0376735039876507,195.107670545578
"rsf_cr__cvr2f1__imp13",8230,0.0372625627139885,195.462662935257
"rsf_cr__cvr2f2__imp13",8230,0.0380040931246017,198.061672925949
"rsf_cr__cvr2f3__imp13",8230,0.0357038432197903,194.36759352684
"rsf_cr__cvr2f4__imp13",8229,0.0367349422804686,198.050453662872
"rsf_naive__temporal__imp14",9329,0.0489591989334628,45.7492768764496
"rsf_cr__temporal__imp14",9329,0.0427260825655325,95.9950304031372
"rsf_naive__cvr0f0__imp14",8232,0.0434968362469043,105.057361841202
"rsf_naive__cvr0f1__imp14",8230,0.0428755221021973,107.415697097778
"rsf_naive__cvr0f2__imp14",8230,0.0415767226480578,103.865330696106
"rsf_naive__cvr0f3__imp14",8230,0.0422827025160453,104.808976411819
"rsf_naive__cvr0f4__imp14",8229,0.0424233795258787,104.793977737427
"rsf_naive__cvr1f0__imp14",8232,0.0422337421103282,106.316184282303
"rsf_naive__cvr1f1__imp14",8230,0.0424984347562999,103.616194725037
"rsf_naive__cvr1f2__imp14",8230,0.0436025556971708,105.909660816193
"rsf_naive__cvr1f3__imp14",8230,0.0445785874738368,106.454662084579
"rsf_naive__cvr1f4__imp14",8229,0.0423655074670785,104.951129436493
"rsf_naive__cvr2f0__imp14",8232,0.0443450251926262,105.500914812088
"rsf_naive__cvr2f1__imp14",8230,0.0426861797532833,105.602650165558
"rsf_naive__cvr2f2__imp14",8230,0.0435127243230905,106.746542453766
"rsf_naive__cvr2f3__imp14",8230,0.042301478634488,103.20463180542
"rsf_naive__cvr2f4__imp14",8229,0.0432567672805537,109.775605201721
"rsf_cr__cvr0f0__imp14",8232,0.037022157997919,207.807317972183
"rsf_cr__cvr0f1__imp14",8230,0.0374028085825944,208.151698350906
"rsf_cr__cvr0f2__imp14",8230,0.0366668352581449,207.886027812958
"rsf_cr__cvr0f3__imp14",8230,0.0366157829585299,200.104450941086
"rsf_cr__cvr0f4__imp14",8229,0.036982631374852,205.535827636719
"rsf_cr__cvr1f0__imp14",8232,0.0367082548677224,208.687863826752
"rsf_cr__cvr1f1__imp14",8230,0.0369603632831577,201.293024301529
"rsf_cr__cvr1f2__imp14",8230,0.0371327307626768,205.298689126968
"rsf_cr__cvr1f3__imp14",8230,0.0376773279238449,205.568266868591
"rsf_cr__cvr1f4__imp14",8229,0.0359228815182553,202.030056238174
"rsf_cr__cvr2f0__imp14",8232,0.0377297284879817,200.931123971939
"rsf_cr__cvr2f1__imp14",8230,0.0374210912648587,207.685575485229
"rsf_cr__cvr2f2__imp14",8230,0.0376103860896595,205.411068439484
"rsf_cr__cvr2f3__imp14",8230,0.0357511406404724,200.073082923889
"rsf_cr__cvr2f4__imp14",8229,0.036754936052058,207.788028478622
"rsf_naive__temporal__imp15",9329,0.0483714115338525,49.936518907547
"rsf_cr__temporal__imp15",9329,0.042088259697415,98.5877394676208
"rsf_naive__cvr0f0__imp15",8232,0.0432428693914318,110.378166675568
"rsf_naive__cvr0f1__imp15",8230,0.0426509974182913,109.198927640915
"rsf_naive__cvr0f2__imp15",8230,0.0416133576076517,107.572377204895
"rsf_naive__cvr0f3__imp15",8230,0.0422670608070189,106.606743812561
"rsf_naive__cvr0f4__imp15",8229,0.0425482516373729,112.05685544014
"rsf_naive__cvr1f0__imp15",8232,0.0418665484199498,110.291105270386
"rsf_naive__cvr1f1__imp15",8230,0.0423557794434331,109.763715028763
"rsf_naive__cvr1f2__imp15",8230,0.0433915934153051,109.179324865341
"rsf_naive__cvr1f3__imp15",8230,0.0443632334790154,109.176028966904
"rsf_naive__cvr1f4__imp15",8229,0.0423180935266968,109.970818758011
"rsf_naive__cvr2f0__imp15",8232,0.0440073355492342,109.752376317978
"rsf_naive__cvr2f1__imp15",8230,0.042193462637034,111.183050394058
"rsf_naive__cvr2f2__imp15",8230,0.0435671651690311,107.912341356277
"rsf_naive__cvr2f3__imp15",8230,0.0422526777356214,107.854240179062
"rsf_naive__cvr2f4__imp15",8229,0.0433359098809226,109.155769586563
"rsf_cr__cvr0f0__imp15",8232,0.0367001300352142,204.830806732178
"rsf_cr__cvr0f1__imp15",8230,0.0373177644589269,205.652947664261
"rsf_cr__cvr0f2__imp15",8230,0.0366283262139578,204.872318029404
"rsf_cr__cvr0f3__imp15",8230,0.0365750627345086,200.000006198883
"rsf_cr__cvr0f4__imp15",8229,0.0370511354626768,203.598959922791
"rsf_cr__cvr1f0__imp15",8232,0.0363758339850501,205.92000079155
"rsf_cr__cvr1f1__imp15",8230,0.0368356613247839,201.682855606079
"rsf_cr__cvr1f2__imp15",8230,0.0370786148999317,206.073705434799
"rsf_cr__cvr1f3__imp15",8230,0.0375037301236975,200.526547908783
"rsf_cr__cvr1f4__imp15",8229,0.0359351565160092,203.387612342834
"rsf_cr__cvr2f0__imp15",8232,0.0376318272484712,199.9754114151
"rsf_cr__cvr2f1__imp15",8230,0.0370600801230939,202.099050045013
"rsf_cr__cvr2f2__imp15",8230,0.0377709558788791,204.496898412704
"rsf_cr__cvr2f3__imp15",8230,0.0356912325596666,200.703433513641
"rsf_cr__cvr2f4__imp15",8229,0.0366944362712521,205.129769563675
"rsf_naive__temporal__imp16",9329,0.0486775208300998,46.2535619735718
"rsf_cr__temporal__imp16",9329,0.042265788299387,94.82581782341
"rsf_naive__cvr0f0__imp16",8232,0.0433667274709846,106.486911296844
"rsf_naive__cvr0f1__imp16",8230,0.0432129182700249,106.15252995491
"rsf_naive__cvr0f2__imp16",8230,0.0414186728221757,107.139292240143
"rsf_naive__cvr0f3__imp16",8230,0.04237764653553,104.836972236633
"rsf_naive__cvr0f4__imp16",8229,0.0425347928409205,106.656646490097
"rsf_naive__cvr1f0__imp16",8232,0.0420883219128817,106.571556806564
"rsf_naive__cvr1f1__imp16",8230,0.0426896307955228,105.929414510727
"rsf_naive__cvr1f2__imp16",8230,0.0436570732900631,105.28627371788
"rsf_naive__cvr1f3__imp16",8230,0.044591475737773,106.364167690277
"rsf_naive__cvr1f4__imp16",8229,0.0423028431342964,104.313068628311
"rsf_naive__cvr2f0__imp16",8232,0.0442315531897218,106.151565074921
"rsf_naive__cvr2f1__imp16",8230,0.0424820862491755,107.427395582199
"rsf_naive__cvr2f2__imp16",8230,0.04368098719879,106.050220966339
"rsf_naive__cvr2f3__imp16",8230,0.0423576166322197,105.772824525833
"rsf_naive__cvr2f4__imp16",8229,0.0433751227003447,106.042331695557
"rsf_cr__cvr0f0__imp16",8232,0.0369027750606285,203.436363697052
"rsf_cr__cvr0f1__imp16",8230,0.0378708354775451,199.917206764221
"rsf_cr__cvr0f2__imp16",8230,0.0365470094744288,201.071002960205
"rsf_cr__cvr0f3__imp16",8230,0.0367612218728329,194.919248342514
"rsf_cr__cvr0f4__imp16",8229,0.0371114626924406,200.261504888535
"rsf_cr__cvr1f0__imp16",8232,0.0365255848726065,200.679448604584
"rsf_cr__cvr1f1__imp16",8230,0.0370912778163399,196.158059120178
"rsf_cr__cvr1f2__imp16",8230,0.0372657281087733,203.038776874542
"rsf_cr__cvr1f3__imp16",8230,0.0376198808287892,204.038285255432
"rsf_cr__cvr1f4__imp16",8229,0.0358264707144014,201.77570939064
"rsf_cr__cvr2f0__imp16",8232,0.0377769342327524,196.727047204971
"rsf_cr__cvr2f1__imp16",8230,0.03722619761348,203.035281419754
"rsf_cr__cvr2f2__imp16",8230,0.0378242221466612,199.62353014946
"rsf_cr__cvr2f3__imp16",8230,0.0358093484002565,196.403074264526
"rsf_cr__cvr2f4__imp16",8229,0.0367340751797287,205.201511383057
"rsf_naive__temporal__imp17",9329,0.0487611787876218,46.7701449394226
"rsf_cr__temporal__imp17",9329,0.0423615351838569,96.0127513408661
"rsf_naive__cvr0f0__imp17",8232,0.0433410319902124,105.602469921112
"rsf_naive__cvr0f1__imp17",8230,0.0425991352218326,107.026815891266
"rsf_naive__cvr0f2__imp17",8230,0.041480835699215,104.966845989227
"rsf_naive__cvr0f3__imp17",8230,0.0426977785536921,103.65300989151
"rsf_naive__cvr0f4__imp17",8229,0.0430189390487132,105.804177045822
"rsf_naive__cvr1f0__imp17",8232,0.0421595815903258,106.288214683533
"rsf_naive__cvr1f1__imp17",8230,0.0425366553408026,104.808736562729
"rsf_naive__cvr1f2__imp17",8230,0.0435141914011046,103.817532300949
"rsf_naive__cvr1f3__imp17",8230,0.0447847109054978,105.052948951721
"rsf_naive__cvr1f4__imp17",8229,0.0423170936683533,104.434685468674
"rsf_naive__cvr2f0__imp17",8232,0.0441965081969591,103.722467184067
"rsf_naive__cvr2f1__imp17",8230,0.042789288692227,108.233896255493
"rsf_naive__cvr2f2__imp17",8230,0.0438266298987323,105.703278064728
"rsf_naive__cvr2f3__imp17",8230,0.0421932074585635,104.118682861328
"rsf_naive__cvr2f4__imp17",8229,0.043448993061823,108.311894893646
"rsf_cr__cvr0f0__imp17",8232,0.0367670184799362,198.595928668976
"rsf_cr__cvr0f1__imp17",8230,0.0373968801993693,196.740941286087
"rsf_cr__cvr0f2__imp17",8230,0.0366519951342603,197.477047681808
"rsf_cr__cvr0f3__imp17",8230,0.0368093384267735,193.445760250092
"rsf_cr__cvr0f4__imp17",8229,0.0374582963786861,197.588477611542
"rsf_cr__cvr1f0__imp17",8232,0.0364817999047824,198.43186044693
"rsf_cr__cvr1f1__imp17",8230,0.0370160318371207,192.696361541748
"rsf_cr__cvr1f2__imp17",8230,0.0372264078119101,195.44757270813
"rsf_cr__cvr1f3__imp17",8230,0.037653099296391,193.601849079132
"rsf_cr__cvr1f4__imp17",8229,0.0359451917295209,196.918327331543
"rsf_cr__cvr2f0__imp17",8232,0.0377042942024462,194.748778343201
"rsf_cr__cvr2f1__imp17",8230,0.0374791131300774,198.452653408051
"rsf_cr__cvr2f2__imp17",8230,0.0379878617165129,197.541485071182
"rsf_cr__cvr2f3__imp17",8230,0.0356813208006364,193.860291004181
"rsf_cr__cvr2f4__imp17",8229,0.0367268424028797,200.044046878815
"rsf_naive__temporal__imp18",9329,0.0488530284731473,45.9068214893341
"rsf_cr__temporal__imp18",9329,0.0425361243517954,95.7141211032867
"rsf_naive__cvr0f0__imp18",8232,0.0433519121503766,105.453624248505
"rsf_naive__cvr0f1__imp18",8230,0.0427227827865346,105.895840406418
"rsf_naive__cvr0f2__imp18",8230,0.0414732826790682,106.666676282883
"rsf_naive__cvr0f3__imp18",8230,0.042597004161526,103.921839475632
"rsf_naive__cvr0f4__imp18",8229,0.0425355193749289,106.807564973831
"rsf_naive__cvr1f0__imp18",8232,0.0423244488034314,104.668266534805
"rsf_naive__cvr1f1__imp18",8230,0.0423768712341169,104.278523683548
"rsf_naive__cvr1f2__imp18",8230,0.0432888324269175,104.589274168015
"rsf_naive__cvr1f3__imp18",8230,0.0444293981637186,105.780245780945
"rsf_naive__cvr1f4__imp18",8229,0.042407892393296,104.098737001419
"rsf_naive__cvr2f0__imp18",8232,0.0440464773107964,105.540523529053
"rsf_naive__cvr2f1__imp18",8230,0.0423298018215247,106.005084514618
"rsf_naive__cvr2f2__imp18",8230,0.0435429803673802,105.125093698502
"rsf_naive__cvr2f3__imp18",8230,0.0422501135653331,104.612025976181
"rsf_naive__cvr2f4__imp18",8229,0.0435517098028558,108.311923980713
"rsf_cr__cvr0f0__imp18",8232,0.0369385733858855,199.076954841614
"rsf_cr__cvr0f1__imp18",8230,0.0374727224706242,199.974965572357
"rsf_cr__cvr0f2__imp18",8230,0.036609596244893,198.407851934433
"rsf_cr__cvr0f3__imp18",8230,0.0368150288494646,194.943194627762
"rsf_cr__cvr0f4__imp18",8229,0.0369914710067341,196.916145324707
"rsf_cr__cvr1f0__imp18",8232,0.0367446694480286,197.590226888657
"rsf_cr__cvr1f1__imp18",8230,0.0367673432308787,194.571858167648
"rsf_cr__cvr1f2__imp18",8230,0.0369006147873032,197.831910133362
"rsf_cr__cvr1f3__imp18",8230,0.0374165962644686,197.375980138779
"rsf_cr__cvr1f4__imp18",8229,0.0358956496468271,194.455483198166
"rsf_cr__cvr2f0__imp18",8232,0.0376569449897085,195.475339174271
"rsf_cr__cvr2f1__imp18",8230,0.0370803961724041,196.843807697296
"rsf_cr__cvr2f2__imp18",8230,0.0376366473384796,199.119019269943
"rsf_cr__cvr2f3__imp18",8230,0.0356875918409095,193.468669176102
"rsf_cr__cvr2f4__imp18",8229,0.036938780327449,197.340301036835
"rsf_naive__temporal__imp19",9329,0.0487925546804481,48.7956082820892
"rsf_cr__temporal__imp19",9329,0.0423836840609459,97.7245373725891
"rsf_naive__cvr0f0__imp19",8232,0.0432417479160363,107.654666423798
"rsf_naive__cvr0f1__imp19",8230,0.0428471109026796,107.111898422241
"rsf_naive__cvr0f2__imp19",8230,0.0416188242654627,108.90916800499
"rsf_naive__cvr0f3__imp19",8230,0.0425756198690911,108.605181217194
"rsf_naive__cvr0f4__imp19",8229,0.0426450861862154,114.957651853561
"rsf_naive__cvr1f0__imp19",8232,0.0421552294626874,110.176311969757
"rsf_naive__cvr1f1__imp19",8230,0.0426495282299694,109.178732395172
"rsf_naive__cvr1f2__imp19",8230,0.0436298065855663,108.853735208511
"rsf_naive__cvr1f3__imp19",8230,0.0444598383972716,109.472010850906
"rsf_naive__cvr1f4__imp19",8229,0.0422642970707142,108.84609413147
"rsf_naive__cvr2f0__imp19",8232,0.044200727575741,108.847859144211
"rsf_naive__cvr2f1__imp19",8230,0.0422322669061825,109.405150651932
"rsf_naive__cvr2f2__imp19",8230,0.0438257765498123,109.252956628799
"rsf_naive__cvr2f3__imp19",8230,0.0424186348010487,108.830417156219
"rsf_naive__cvr2f4__imp19",8229,0.0435655411238305,107.557461500168
"rsf_cr__cvr0f0__imp19",8232,0.0368292699549601,201.153429985046
"rsf_cr__cvr0f1__imp19",8230,0.0374835187322442,203.373136520386
"rsf_cr__cvr0f2__imp19",8230,0.0365340117402455,198.738379955292
"rsf_cr__cvr0f3__imp19",8230,0.0368768569720385,199.371383905411
"rsf_cr__cvr0f4__imp19",8229,0.037148802477033,202.939605951309
"rsf_cr__cvr1f0__imp19",8232,0.0366934099881492,203.544819116592
"rsf_cr__cvr1f1__imp19",8230,0.037090846102391,200.549933671951
"rsf_cr__cvr1f2__imp19",8230,0.0370885683601883,205.754421710968
"rsf_cr__cvr1f3__imp19",8230,0.0375440154576631,202.704558372498
"rsf_cr__cvr1f4__imp19",8229,0.0359353981013082,198.709247589111
"rsf_cr__cvr2f0__imp19",8232,0.0377269087129106,199.90340423584
"rsf_cr__cvr2f1__imp19",8230,0.0370456963005387,199.859611749649
"rsf_cr__cvr2f2__imp19",8230,0.03783784432698,203.536460876465
"rsf_cr__cvr2f3__imp19",8230,0.035888743582278,200.880475997925
"rsf_cr__cvr2f4__imp19",8229,0.0369216409700492,204.596128463745
"rsf_naive__temporal__imp20",9329,0.0483915418991035,48.6682817935944
"rsf_cr__temporal__imp20",9329,0.0422323084010132,97.5970873832703
"rsf_naive__cvr0f0__imp20",8232,0.0432481409074791,109.079733848572
"rsf_naive__cvr0f1__imp20",8230,0.0424468257387237,109.79683804512
"rsf_naive__cvr0f2__imp20",8230,0.041180300365281,106.714185237885
"rsf_naive__cvr0f3__imp20",8230,0.0426380312557906,106.393741369247
"rsf_naive__cvr0f4__imp20",8229,0.0428034194806578,111.453460454941
"rsf_naive__cvr1f0__imp20",8232,0.0420335935909845,109.739678144455
"rsf_naive__cvr1f1__imp20",8230,0.042906523451961,108.728145360947
"rsf_naive__cvr1f2__imp20",8230,0.043352484839427,108.724225521088
"rsf_naive__cvr1f3__imp20",8230,0.0444017627792894,110.169141769409
"rsf_naive__cvr1f4__imp20",8229,0.0423961920140708,108.715550422668
"rsf_naive__cvr2f0__imp20",8232,0.0442612140160185,108.446846961975
"rsf_naive__cvr2f1__imp20",8230,0.0429386398361293,111.297727823257
"rsf_naive__cvr2f2__imp20",8230,0.0434019865602802,107.092752456665
"rsf_naive__cvr2f3__imp20",8230,0.0420995599135945,106.719534397125
"rsf_naive__cvr2f4__imp20",8229,0.0433527742754988,105.477990150452
"rsf_cr__cvr0f0__imp20",8232,0.0368185695931763,202.309495687485
"rsf_cr__cvr0f1__imp20",8230,0.0372716851950881,196.64576125145
"rsf_cr__cvr0f2__imp20",8230,0.0364273306499396,195.727213144302
"rsf_cr__cvr0f3__imp20",8230,0.0369820285612485,200.813182592392
"rsf_cr__cvr0f4__imp20",8229,0.0372555023194794,203.292438745499
"rsf_cr__cvr1f0__imp20",8232,0.036608949502271,198.966691493988
"rsf_cr__cvr1f1__imp20",8230,0.0371194816572294,198.42448425293
"rsf_cr__cvr1f2__imp20",8230,0.0370108484336066,201.126624584198
"rsf_cr__cvr1f3__imp20",8230,0.0373974094259732,197.749543190002
"rsf_cr__cvr1f4__imp20",8229,0.0360958507815172,202.264544487
"rsf_cr__cvr2f0__imp20",8232,0.0377832786047894,196.690436601639
"rsf_cr__cvr2f1__imp20",8230,0.0376501677782237,202.798545122147
"rsf_cr__cvr2f2__imp20",8230,0.0376004725405298,198.760076284409
"rsf_cr__cvr2f3__imp20",8230,0.0355016514021122,196.754986047745
"rsf_cr__cvr2f4__imp20",8229,0.0367501429381118,204.656184673309
"rsf_naive__temporal__imp21",9329,0.0483563729140309,46.5329737663269
"rsf_cr__temporal__imp21",9329,0.0421190617778444,95.947056055069
"rsf_naive__cvr0f0__imp21",8232,0.0433990056088868,104.460913658142
"rsf_naive__cvr0f1__imp21",8230,0.0427977766153449,105.49768614769
"rsf_naive__cvr0f2__imp21",8230,0.0415487821451445,105.701249361038
"rsf_naive__cvr0f3__imp21",8230,0.0424911469866273,104.230519771576
"rsf_naive__cvr0f4__imp21",8229,0.0424596503037748,106.35102725029
"rsf_naive__cvr1f0__imp21",8232,0.0421479196872135,107.405177116394
"rsf_naive__cvr1f1__imp21",8230,0.0425810681805109,104.942938089371
"rsf_naive__cvr1f2__imp21",8230,0.0436654697189316,106.32479596138
"rsf_naive__cvr1f3__imp21",8230,0.0443374639597164,107.395827054977
"rsf_naive__cvr1f4__imp21",8229,0.0424231924587588,103.359076023102
"rsf_naive__cvr2f0__imp21",8232,0.0441269246577282,103.961165904999
"rsf_naive__cvr2f1__imp21",8230,0.0424587427889221,104.980135679245
"rsf_naive__cvr2f2__imp21",8230,0.0436781997245687,106.767094612122
"rsf_naive__cvr2f3__imp21",8230,0.0425038458570687,103.12425494194
"rsf_naive__cvr2f4__imp21",8229,0.0436338361817674,106.051296710968
"rsf_cr__cvr0f0__imp21",8232,0.036912731443521,199.436734199524
"rsf_cr__cvr0f1__imp21",8230,0.0374652742996656,197.570692300797
"rsf_cr__cvr0f2__imp21",8230,0.0366303753511125,196.905371904373
"rsf_cr__cvr0f3__imp21",8230,0.0367227943703164,199.28293800354
"rsf_cr__cvr0f4__imp21",8229,0.0370038996930931,198.226603746414
"rsf_cr__cvr1f0__imp21",8232,0.0366581301684731,205.360481739044
"rsf_cr__cvr1f1__imp21",8230,0.0369308641808715,195.025670051575
"rsf_cr__cvr1f2__imp21",8230,0.0373219992108407,198.526666402817
"rsf_cr__cvr1f3__imp21",8230,0.0374669198546351,200.253754377365
"rsf_cr__cvr1f4__imp21",8229,0.0360502304679843,200.662505149841
"rsf_cr__cvr2f0__imp21",8232,0.0376816076094482,198.363662719727
"rsf_cr__cvr2f1__imp21",8230,0.0371556253229288,201.113456487656
"rsf_cr__cvr2f2__imp21",8230,0.037733253795195,199.797920227051
"rsf_cr__cvr2f3__imp21",8230,0.0359691510945261,196.90075469017
"rsf_cr__cvr2f4__imp21",8229,0.0371012236135536,203.719182252884
"rsf_naive__temporal__imp22",9329,0.048976090638072,44.7297122478485
"rsf_cr__temporal__imp22",9329,0.0426370468083323,94.2711803913116
"rsf_naive__cvr0f0__imp22",8232,0.0432019416190087,104.315761566162
"rsf_naive__cvr0f1__imp22",8230,0.0429452298529376,105.773842573166
"rsf_naive__cvr0f2__imp22",8230,0.0416099032562222,104.819532632828
"rsf_naive__cvr0f3__imp22",8230,0.0425102436758004,103.717665672302
"rsf_naive__cvr0f4__imp22",8229,0.0424352950929526,104.31277346611
"rsf_naive__cvr1f0__imp22",8232,0.0419461630938427,105.654940366745
"rsf_naive__cvr1f1__imp22",8230,0.0427501414848111,102.666674137115
"rsf_naive__cvr1f2__imp22",8230,0.043658222592744,104.327030420303
"rsf_naive__cvr1f3__imp22",8230,0.0444927177907076,107.085535526276
"rsf_naive__cvr1f4__imp22",8229,0.0420429462087787,103.925176143646
"rsf_naive__cvr2f0__imp22",8232,0.0442058131639559,107.169169902802
"rsf_naive__cvr2f1__imp22",8230,0.0425729045231545,105.852942228317
"rsf_naive__cvr2f2__imp22",8230,0.0435789971758674,104.68655872345
"rsf_naive__cvr2f3__imp22",8230,0.0422087667079338,103.577571868896
"rsf_naive__cvr2f4__imp22",8229,0.0431604238804248,107.387918710709
"rsf_cr__cvr0f0__imp22",8232,0.0367026499924279,198.829900979996
"rsf_cr__cvr0f1__imp22",8230,0.0376703759833419,194.290207862854
"rsf_cr__cvr0f2__imp22",8230,0.0367273834917054,195.033398866653
"rsf_cr__cvr0f3__imp22",8230,0.0368167065789352,195.201028823853
"rsf_cr__cvr0f4__imp22",8229,0.0369966320614856,197.075724124908
"rsf_cr__cvr1f0__imp22",8232,0.0364219666533893,199.031865119934
"rsf_cr__cvr1f1__imp22",8230,0.0370846995441146,193.782350063324
"rsf_cr__cvr1f2__imp22",8230,0.0372903263657248,196.100677013397
"rsf_cr__cvr1f3__imp22",8230,0.0374506594767898,197.756029844284
"rsf_cr__cvr1f4__imp22",8229,0.035860532915015,194.398581027985
"rsf_cr__cvr2f0__imp22",8232,0.0376974991836755,192.853838205338
"rsf_cr__cvr2f1__imp22",8230,0.0373349129383119,194.814999818802
"rsf_cr__cvr2f2__imp22",8230,0.0378065659444409,193.552207231522
"rsf_cr__cvr2f3__imp22",8230,0.0355554843428747,195.077907562256
"rsf_cr__cvr2f4__imp22",8229,0.0366730971607617,198.043726682663
"rsf_naive__temporal__imp23",9329,0.0487928817187627,45.6729183197021
"rsf_cr__temporal__imp23",9329,0.0423932498698748,96.5128955841064
"rsf_naive__cvr0f0__imp23",8232,0.0433195902107107,104.4819419384
"rsf_naive__cvr0f1__imp23",8230,0.0428131092870444,104.693771600723
"rsf_naive__cvr0f2__imp23",8230,0.0415855989506174,104.117234945297
"rsf_naive__cvr0f3__imp23",8230,0.0425950561995655,103.855936288834
"rsf_naive__cvr0f4__imp23",8229,0.0427934967778218,107.968287706375
"rsf_naive__cvr1f0__imp23",8232,0.0420541486419946,105.202249288559
"rsf_naive__cvr1f1__imp23",8230,0.0424458689212989,103.949015617371
"rsf_naive__cvr1f2__imp23",8230,0.0436731027947526,105.558077812195
"rsf_naive__cvr1f3__imp23",8230,0.0446282260306243,106.658445119858
"rsf_naive__cvr1f4__imp23",8229,0.0423820788117187,105.649433374405
"rsf_naive__cvr2f0__imp23",8232,0.0443902417738015,105.125597476959
"rsf_naive__cvr2f1__imp23",8230,0.0427135060875711,106.238109827042
"rsf_naive__cvr2f2__imp23",8230,0.0436218569423426,104.710204124451
"rsf_naive__cvr2f3__imp23",8230,0.0420534335874551,104.344363451004
"rsf_naive__cvr2f4__imp23",8229,0.0435903715390369,109.199893474579
"rsf_cr__cvr0f0__imp23",8232,0.0366910722882997,201.27686882019
"rsf_cr__cvr0f1__imp23",8230,0.0375095041402082,207.74844288826
"rsf_cr__cvr0f2__imp23",8230,0.0366760445936345,204.499269962311
"rsf_cr__cvr0f3__imp23",8230,0.0367756571770629,204.176772117615
"rsf_cr__cvr0f4__imp23",8229,0.0371257387271974,207.376006603241
"rsf_cr__cvr1f0__imp23",8232,0.0365085326416739,207.628181219101
"rsf_cr__cvr1f1__imp23",8230,0.0369642746264407,202.087176084518
"rsf_cr__cvr1f2__imp23",8230,0.0372605221710212,206.992785930634
"rsf_cr__cvr1f3__imp23",8230,0.0376780030814274,201.300856590271
"rsf_cr__cvr1f4__imp23",8229,0.036013572644724,202.028423547745
"rsf_cr__cvr2f0__imp23",8232,0.0377485901566584,201.251318216324
"rsf_cr__cvr2f1__imp23",8230,0.0373391095528623,201.248542308807
"rsf_cr__cvr2f2__imp23",8230,0.0376895369639048,207.522013187408
"rsf_cr__cvr2f3__imp23",8230,0.0355253043623034,205.807036161423
"rsf_cr__cvr2f4__imp23",8229,0.0370084675886792,203.494808912277
"rsf_naive__temporal__imp24",9329,0.0490572849031128,50.5087132453918
