split,model,family,horizon_y,metric,concordant_smoother,est,lo,hi,lo_rubin,hi_rubin,se,fmi,df,m
temporal,csc_cox,competing,10,ici_smoothnet,smoothcsh,0.004634012515910922,0.0020085896738051977,0.009254941408733295,0.001089247575367447,0.008178777456454397,0.0018083479581039515,0.006180418172890602,9166.232069147683,30
temporal,csc_cox,competing,10,e50_smoothfg,smoothcsh,0.0032727277679704967,0.0011035262866533626,0.006539594005780294,0.0006861856211163547,0.005859269914824638,0.0013195092277620841,0.010887573668093968,8904.4423129302,30
temporal,csc_cox,competing,10,e50_smoothcsh,smoothcsh,0.0039456782360588645,0.0013823138995012075,0.006941896588677467,0.0012151075282373727,0.006676248943880357,0.0013929845034783312,0.010919569461345834,8902.300122685485,30
temporal,csc_cox,competing,10,e50_smoothnet,smoothcsh,0.003585989204940763,0.00117099214683366,0.00657078855002008,0.0009479679744847803,0.006224010435396746,0.0013457681513658832,0.012796493266292543,8768.924143253063,30
temporal,csc_cox,competing,10,e90_smoothfg,smoothcsh,0.02667410398245377,0.015913246360568324,0.03895474320296872,0.015400818819176333,0.0379473891457312,0.005751015637744964,0.007839693401214782,9086.576468428313,30
temporal,csc_cox,competing,10,e90_smoothcsh,smoothcsh,0.02478364808397304,0.013868097603407967,0.03733003348941066,0.013467898146120974,0.0360993980218251,0.005772681347298974,0.00725745937812372,9116.165300741473,30
temporal,csc_cox,competing,10,e90_smoothnet,smoothcsh,0.00971376568497902,0.003035476717740995,0.024019436278144526,-0.0012913420217206349,0.020718873391678674,0.005614206559875615,0.007736129965873041,9091.966685298123,30
temporal,csc_cox,competing,10,ici_concordant_austin,smoothcsh,0.00941541022297057,0.005926904136575397,0.013322282818678158,0.0058496988502197925,0.012981121595721347,0.0018190333793710368,0.006454577636849455,9154.071444122163,30
temporal,csc_cox,competing,10,e50_concordant_austin,smoothcsh,0.0039456782360588645,0.0013823138995012075,0.006941896588677467,0.0012151075282373727,0.006676248943880357,0.0013929845034783312,0.010919569461345834,8902.300122685485,30
temporal,csc_cox,competing,10,e90_concordant_austin,smoothcsh,0.02478364808397304,0.013868097603407967,0.03733003348941066,0.013467898146120974,0.0360993980218251,0.005772681347298974,0.00725745937812372,9116.165300741473,30
temporal,deephit,competing,10,ici_smoothfg,undetermined,0.012430301725736292,0.008682915473061496,0.016628417293207645,0.008537197557158809,0.016323405894313775,0.001983943426192833,0.15977885472299186,1014.090769206047,30
temporal,deephit,competing,10,ici_smoothcsh,undetermined,0.01248458964278307,0.00862393665390896,0.01664837018132753,0.008575591017291186,0.016393588268274955,0.0019921128051270318,0.15709098888490078,1044.5866128554417,30
temporal,deephit,competing,10,ici_smoothnet,undetermined,0.007364948651920419,0.003396432039545715,0.012062376745361371,0.0031055397812390414,0.011624357522601797,0.0021712986233234427,0.13360417044896214,1377.786777792834,30
temporal,deephit,competing,10,e50_smoothfg,undetermined,0.004077048224389263,0.0016506120304763201,0.007153620403476021,0.0012252225151849127,0.006928873933593613,0.0014496929283418557,0.29528725415965273,329.3506565807435,30
temporal,deephit,competing,10,e50_smoothcsh,undetermined,0.004746870849532577,0.002007890408933565,0.007743810144432819,0.0017986021946357505,0.007695139504429405,0.0014990011135233583,0.28718002162242934,347.09136357963706,30
temporal,deephit,competing,10,e50_smoothnet,undetermined,0.0045128963006916935,0.001792189559989365,0.007408770616186501,0.0015620455690170559,0.007463747032366332,0.0015001645718409134,0.2914888276435138,337.48910481211396,30
temporal,deephit,competing,10,e90_smoothfg,undetermined,0.03981441106556655,0.026708443096515027,0.0542803919148522,0.026014760481208397,0.05361406164992471,0.007027406380600708,0.2069917937438501,637.7953372359077,30
temporal,deephit,competing,10,e90_smoothcsh,undetermined,0.03742815155881276,0.024075654267552572,0.052046078453698706,0.02348517907053002,0.0513711240470955,0.007100473558031154,0.20630940429134206,641.653999499523,30
temporal,deephit,competing,10,e90_smoothnet,undetermined,0.018822695099673072,0.00559659054956266,0.035391938358683005,0.0036676073047373046,0.03397778289460884,0.007723022148896106,0.16055759917385037,1005.4965264659984,30
temporal,fine_gray,competing,10,ici_smoothfg,smoothfg,0.00960630468477314,0.006090124031170833,0.013439280322860883,0.006009479534432021,0.01320312983511426,0.0018349073118865435,0.005215347588371181,9205.800289954534,30
temporal,fine_gray,competing,10,ici_smoothcsh,smoothfg,0.009763300557186102,0.006290151624485428,0.013595690168138361,0.0061646101085636555,0.013361991005808548,0.0018358590249567112,0.00507676916473594,9211.062497266788,30
temporal,fine_gray,competing,10,ici_smoothnet,smoothfg,0.005039835044608197,0.0033118834946445526,0.009628483730851326,0.0018940832075437703,0.008185586881672624,0.001604793455608586,0.005698725693428951,9186.616723113659,30
temporal,fine_gray,competing,10,e50_smoothfg,smoothfg,0.006094926747796463,0.0036430514815826826,0.009302338911319642,0.0032710839435668025,0.008918769552026124,0.0014405683419762918,0.009759596173443604,8976.99624470519,30
temporal,fine_gray,competing,10,e50_smoothcsh,smoothfg,0.006819287273951093,0.003903862076368975,0.00994482548946017,0.0038350293634931408,0.009803545184409046,0.0015224039786338594,0.009232725249031088,9008.85524844361,30
temporal,fine_gray,competing,10,e50_smoothnet,smoothfg,0.005148006852958958,0.003245530641544715,0.008895769373697725,0.002295678008540761,0.008000335697377155,0.0014550772489178223,0.021102937152280156,8031.673913860791,30
temporal,fine_gray,competing,10,e90_smoothfg,smoothfg,0.021253218149023458,0.010682817858245743,0.03324717637915513,0.010218907956076115,0.0322875283419708,0.005629113217752209,0.0052565900001307385,9204.213687060024,30
temporal,fine_gray,competing,10,e90_smoothcsh,smoothfg,0.019437725772993346,0.008861152416992115,0.031501414128803036,0.008429663797792569,0.030445787748194123,0.005615723680784998,0.00496059978332458,9215.391702790175,30
temporal,fine_gray,competing,10,e90_smoothnet,smoothfg,0.006434809366722537,0.004748907308693255,0.018862053540098126,-0.0007386394839118899,0.013608258217356964,0.0036595147320641415,0.0008996805029247784,9318.20565562016,30
temporal,fine_gray,competing,10,ici_concordant_austin,smoothfg,0.00960630468477314,0.006090124031170833,0.013439280322860883,0.006009479534432021,0.01320312983511426,0.0018349073118865435,0.005215347588371181,9205.800289954534,30
temporal,fine_gray,competing,10,e50_concordant_austin,smoothfg,0.006094926747796463,0.0036430514815826826,0.009302338911319642,0.0032710839435668025,0.008918769552026124,0.0014405683419762918,0.009759596173443604,8976.99624470519,30
temporal,fine_gray,competing,10,e90_concordant_austin,smoothfg,0.021253218149023458,0.010682817858245743,0.03324717637915513,0.010218907956076115,0.0322875283419708,0.005629113217752209,0.0052565900001307385,9204.213687060024,30
temporal,gbs_naive,naive,10,ici_smoothfg,smoothnet,0.0174167831154602,0.014870691663534937,0.021478932096645066,0.014220651885470245,0.02061291434545015,0.0016302958989556633,0.053230294766441304,4775.981029160426,30
temporal,gbs_naive,naive,10,ici_smoothcsh,smoothnet,0.017383450624695835,0.014714764631336998,0.02157570926055749,0.01405773616770132,0.02070916508169035,0.0016964749959884702,0.04143764348213336,5880.110827105841,30
temporal,gbs_naive,naive,10,ici_smoothnet,smoothnet,0.01261640194296657,0.009961734467586482,0.017150145227553464,0.009104000715609281,0.01612880317032386,0.0017915972688107783,0.05599428364328088,4546.295910544552,30
temporal,gbs_naive,naive,10,e50_smoothfg,smoothnet,0.002180906618562176,0.0009642566955268099,0.004185645029340594,0.0005848584937310792,0.003776954743393273,0.0008141506423357907,0.043783841901725164,5645.417229263781,30
temporal,gbs_naive,naive,10,e50_smoothcsh,smoothnet,0.002234529732257253,0.00083846962699539,0.004400204225600771,0.00048335453248172784,0.003985704932032778,0.0008933140676609989,0.032732513695696,6797.7945476618215,30
temporal,gbs_naive,naive,10,e50_smoothnet,smoothnet,0.0020972767144566734,0.0008713330470141525,0.004199452609338014,0.0004530162394778439,0.003741537189435503,0.0008387350125509982,0.04654825566814289,5377.936025290285,30
temporal,gbs_naive,naive,10,e90_smoothfg,smoothnet,0.05254148969038034,0.041507571001603905,0.06554352446938268,0.04057328499935311,0.06450969438140758,0.006105114930180094,0.03989886539052539,6037.5127820521875,30
temporal,gbs_naive,naive,10,e90_smoothcsh,smoothnet,0.05033137583721201,0.03925177515292563,0.06348154242602973,0.0382680092214911,0.06239474245293292,0.006153669905915549,0.03933442339490719,6095.882123156648,30
temporal,gbs_naive,naive,10,e90_smoothnet,smoothnet,0.03570564468539114,0.023101447974970116,0.0502949665811564,0.022347365483315746,0.04906392388746654,0.006814425938684398,0.029144516315046953,7186.610870409301,30
temporal,gbs_naive,naive,10,ici_concordant_austin,smoothnet,0.01261640194296657,0.009961734467586482,0.017150145227553464,0.009104000715609281,0.01612880317032386,0.0017915972688107783,0.05599428364328088,4546.295910544552,30
temporal,gbs_naive,naive,10,e50_concordant_austin,smoothnet,0.0020972767144566734,0.0008713330470141525,0.004199452609338014,0.0004530162394778439,0.003741537189435503,0.0008387350125509982,0.04654825566814289,5377.936025290285,30
temporal,gbs_naive,naive,10,e90_concordant_austin,smoothnet,0.03570564468539114,0.023101447974970116,0.0502949665811564,0.022347365483315746,0.04906392388746654,0.006814425938684398,0.029144516315046953,7186.610870409301,30
temporal,logistic,naive,10,ici_smoothfg,smoothnet,0.02067074818459195,0.017149169517719404,0.024827545809990532,0.017029589033379918,0.02431190733580398,0.0018574783103569865,0.02384947444455036,7751.3582119459625,30
temporal,logistic,naive,10,ici_smoothcsh,smoothnet,0.02082577981240659,0.01720656061223039,0.024940972259571426,0.01716356732134896,0.02448799230346422,0.0018682198526448588,0.02345814260050665,7792.013176055234,30
temporal,logistic,naive,10,ici_smoothnet,smoothnet,0.015937392373627565,0.012161282112411905,0.020519910387064893,0.011921147252547358,0.01995363749470777,0.0020488459733352875,0.017572952844744787,8369.628612704386,30
temporal,logistic,naive,10,e50_smoothfg,smoothnet,0.0022800596784032334,0.00050881391665173,0.005752509706934944,-0.0004178611135488993,0.004977980470355366,0.001376316419956325,0.017578027747519778,8369.165325759739,30
temporal,logistic,naive,10,e50_smoothcsh,smoothnet,0.00297551871852575,0.0007190202157925576,0.006193553710195529,0.00013937807637768793,0.005811659360673812,0.0014468186617662211,0.02124775399709738,8017.218035972275,30
temporal,logistic,naive,10,e50_smoothnet,smoothnet,0.002604574958828773,0.0005451389448963075,0.00588170882139485,-0.00013815728207664532,0.005347307199734192,0.0013991606937508575,0.023744916953976163,7762.240827860652,30
temporal,logistic,naive,10,e90_smoothfg,smoothnet,0.06653520987247885,0.055187414199559894,0.07922590231614941,0.05474220077807589,0.0783282189668818,0.0060159142246534476,0.030700165783508856,7018.014841603212,30
temporal,logistic,naive,10,e90_smoothcsh,smoothnet,0.06437461258984964,0.05292723653969927,0.07734692922790327,0.052576567759692924,0.07617265742000635,0.006018500964771648,0.02956548673270832,7141.025182986624,30
temporal,logistic,naive,10,e90_smoothnet,smoothnet,0.04992231364736148,0.03683858490569181,0.0643816306920626,0.03684153545079766,0.0630030918439253,0.00667298375378727,0.021066752283684077,8035.279601532829,30
temporal,logistic,naive,10,ici_concordant_austin,smoothnet,0.015937392373627565,0.012161282112411905,0.020519910387064893,0.011921147252547358,0.01995363749470777,0.0020488459733352875,0.017572952844744787,8369.628612704386,30
temporal,logistic,naive,10,e50_concordant_austin,smoothnet,0.002604574958828773,0.0005451389448963075,0.00588170882139485,-0.00013815728207664532,0.005347307199734192,0.0013991606937508575,0.023744916953976163,7762.240827860652,30
temporal,logistic,naive,10,e90_concordant_austin,smoothnet,0.04992231364736148,0.03683858490569181,0.0643816306920626,0.03684153545079766,0.0630030918439253,0.00667298375378727,0.021066752283684077,8035.279601532829,30
temporal,logistic_cr,competing,10,ici_smoothfg,undetermined,0.0094352815475762,0.006567575876251655,0.013336365487820488,0.006097810847054675,0.012772752248097725,0.0017025862217138127,0.013383416310213725,8724.245573981621,30
temporal,logistic_cr,competing,10,ici_smoothcsh,undetermined,0.009594348163738596,0.006408155895664665,0.013490747413864797,0.00617129643322962,0.013017399894247573,0.0017462460011547336,0.012791848115484334,8769.27230606974,30
temporal,logistic_cr,competing,10,ici_smoothnet,undetermined,0.0047804807891649115,0.002518464674649025,0.009285346687651826,0.0014229273749162274,0.008138034203413596,0.0017128341073993501,0.011968087478150197,8829.624675131128,30
temporal,logistic_cr,competing,10,e50_smoothfg,undetermined,0.003057243514624647,0.00122895747482996,0.005867155282348417,0.0008043771452804168,0.005310109883968878,0.001149289140124794,0.008378238118541917,9057.671561098092,30
temporal,logistic_cr,competing,10,e50_smoothcsh,undetermined,0.0033826735826109158,0.00134107800507479,0.00631352929844895,0.000934942392089036,0.005830404773132796,0.0012486931062910722,0.012733221218260402,8773.659059698231,30
temporal,logistic_cr,competing,10,e50_smoothnet,undetermined,0.002796992578383707,0.0011739919049405226,0.005716471999789081,0.0005505168001659266,0.005043468356601488,0.0011460210758071844,0.014793509876764433,8611.557211601164,30
temporal,logistic_cr,competing,10,e90_smoothfg,undetermined,0.026038736054299627,0.015195682416386188,0.0380802527293754,0.01488414730011397,0.037193324808485285,0.005690446311890146,0.011123047259435033,8888.57062075736,30
temporal,logistic_cr,competing,10,e90_smoothcsh,undetermined,0.0240348211231425,0.012877706406855776,0.036403735326391615,0.012850665743338117,0.035218976502946885,0.005705532269117739,0.010656042530050128,8919.807525176877,30
temporal,logistic_cr,competing,10,e90_smoothnet,undetermined,0.009891309103967448,0.0037128160413187525,0.02386324498371151,-0.0007442721739577638,0.020526890381892662,0.005425679560397644,0.010802175964483933,8910.137538026363,30
temporal,nfg,competing,10,ici_smoothfg,undetermined,0.009678058763698002,0.00682153749176016,0.014001932045512913,0.0060002476619675175,0.013355869865428487,0.0018702127527031244,0.2804101541576451,363.0259291660741,30
temporal,nfg,competing,10,ici_smoothcsh,undetermined,0.00955169043018594,0.006494913730434552,0.013995021807660088,0.005638146307946857,0.013465234552425024,0.0019878191355488656,0.3274826328904257,270.8048796286401,30
temporal,nfg,competing,10,ici_smoothnet,undetermined,0.00511312126275156,0.002745483385633195,0.009697558738329634,0.0015544033939959407,0.008671839131507179,0.0018130523100095995,0.17914878629046524,828.2130951332546,30
temporal,nfg,competing,10,e50_smoothfg,undetermined,0.00303177071635514,0.0015694105728833452,0.004885583507052169,0.0014339840600842758,0.004629557372626004,0.0008146080905895003,0.12049655435875453,1633.1553157497342,30
temporal,nfg,competing,10,e50_smoothcsh,undetermined,0.0030810156705419634,0.00158725902913009,0.005271758857605809,0.0013032823423784036,0.004858748998705523,0.0009059009493932402,0.16311684901849557,977.9854159574743,30
temporal,nfg,competing,10,e50_smoothnet,undetermined,0.00295232141219105,0.0015235465882054275,0.0049340004341159455,0.001325261042403,0.0045793817819791,0.0008295897768131331,0.11341002354141337,1799.6346443327116,30
temporal,nfg,competing,10,e90_smoothfg,undetermined,0.0325710984439692,0.01830162485797333,0.04887829431438705,0.01705206584910674,0.04809013103883166,0.007883294121705742,0.3242378033296054,275.96525236918643,30
temporal,nfg,competing,10,e90_smoothcsh,undetermined,0.03066593078025409,0.016253867674206883,0.04714852274269349,0.01502525440309713,0.046306607157411056,0.007944975346853038,0.3247794604303889,275.09360632004564,30
temporal,nfg,competing,10,e90_smoothnet,undetermined,0.011634216001024603,0.003852644063870115,0.02993011264819104,-0.003082019754598358,0.026350451756647564,0.00747587702869744,0.32223501320163944,279.2245159490107,30
temporal,rsf_cr,competing,10,ici_smoothfg,undetermined,0.00974055338584844,0.00632673689188154,0.013848292306789804,0.006153378914869635,0.013327727856827246,0.0018299781090466347,0.009647335808547226,8983.894902368136,30
temporal,rsf_cr,competing,10,ici_smoothcsh,undetermined,0.009816264738719759,0.006353929216383775,0.013931280032403492,0.006229062771676586,0.013403466705762932,0.0018299923299290035,0.009531260072963971,8990.965400600338,30
temporal,rsf_cr,competing,10,ici_smoothnet,undetermined,0.005082445497865834,0.0020643028326953953,0.00986837398123212,0.0014461519638456358,0.008718739031886032,0.001855037545688092,0.008659587516208956,9041.994063154509,30
temporal,rsf_cr,competing,10,e50_smoothfg,undetermined,0.0034581692696476806,0.0008144206388995576,0.006434266552111999,0.0005814864977103395,0.006334852041585022,0.0014672982767765482,0.060584340763762505,4189.939339263785,30
temporal,rsf_cr,competing,10,e50_smoothcsh,undetermined,0.004284737502499784,0.001457421230891975,0.007159309542421722,0.0014081611686127737,0.007161313836386795,0.0014672566307409912,0.05887865126625226,4318.741583166574,30
temporal,rsf_cr,competing,10,e50_smoothnet,undetermined,0.0038559139025972963,0.0010395640773257376,0.00656291435739549,0.0011593394104687299,0.006552488394725863,0.0013755528490699373,0.03988345393869361,6039.102142972156,30
temporal,rsf_cr,competing,10,e90_smoothfg,undetermined,0.02989954462975441,0.01937297411875036,0.042688503583283396,0.018354072559977026,0.041445016699531795,0.0058898341197838764,0.01390661988644382,8683.29354921879,30
temporal,rsf_cr,competing,10,e90_smoothcsh,undetermined,0.027722459352304604,0.016962084937761506,0.040791615617027634,0.016071901273134494,0.03937301743147471,0.005943445721449307,0.013534640419220772,8712.516178327092,30
temporal,rsf_cr,competing,10,e90_smoothnet,undetermined,0.011861072910465597,0.0038675198254205126,0.02680755570156501,0.0007665956872742186,0.022955550133656976,0.00565977476702357,0.012104676126087783,8819.811349005664,30
temporal,rsf_naive,naive,10,ici_smoothfg,smoothnet,0.016120379906841873,0.012680848672262447,0.020234823417225187,0.012519698519940434,0.019721061293743312,0.0018368551908485124,0.015850236128447,8522.48659910719,30
temporal,rsf_naive,naive,10,ici_smoothcsh,smoothnet,0.01621732916991076,0.012756866376315177,0.020358155646167317,0.012615601763649419,0.019819056576172105,0.0018373877630739855,0.016242380231467988,8488.493428095298,30
temporal,rsf_naive,naive,10,ici_smoothnet,smoothnet,0.01127206020834769,0.007421939266337675,0.016002798554772164,0.007201990351272787,0.015342130065422593,0.0020763193819501586,0.012127319231670545,8818.176998224177,30
temporal,rsf_naive,naive,10,e50_smoothfg,smoothnet,0.00313961917336382,0.00070163409064166,0.006182561485621952,0.0003175080470356434,0.005961730299691997,0.0014394750402367245,0.0589478653772487,4313.432178706555,30
temporal,rsf_naive,naive,10,e50_smoothcsh,smoothnet,0.004018637774076317,0.0012703601565725701,0.006928065817877347,0.0011849233560375333,0.006852352192115101,0.0014454063485772575,0.057143951179325,4454.117355242229,30
temporal,rsf_naive,naive,10,e50_smoothnet,smoothnet,0.0037110226690040275,0.0009760042449381101,0.0066186888625597426,0.0008572525090861727,0.006564792828921882,0.0014556391172453069,0.056739535192716906,4486.318559690674,30
temporal,rsf_naive,naive,10,e90_smoothfg,smoothnet,0.053195144543882016,0.04263871043175503,0.06598293745288929,0.04155754559745317,0.06483274349031086,0.005936707545111624,0.025774125551912476,7548.723186645897,30
temporal,rsf_naive,naive,10,e90_smoothcsh,smoothnet,0.05067346585109029,0.04002211647747767,0.06370144723415397,0.03889301518580144,0.06245391651637914,0.006009588071590716,0.025227450413330032,7606.685504490601,30
temporal,rsf_naive,naive,10,e90_smoothnet,smoothnet,0.03503588405745204,0.022647153186077573,0.04987588366714974,0.021664979553600524,0.04840678856130355,0.00682102741007544,0.017706608195521438,8357.4031257143,30
temporal,rsf_naive,naive,10,ici_concordant_austin,smoothnet,0.01127206020834769,0.007421939266337675,0.016002798554772164,0.007201990351272787,0.015342130065422593,0.0020763193819501586,0.012127319231670545,8818.176998224177,30
temporal,rsf_naive,naive,10,e50_concordant_austin,smoothnet,0.0037110226690040275,0.0009760042449381101,0.0066186888625597426,0.0008572525090861727,0.006564792828921882,0.0014556391172453069,0.056739535192716906,4486.318559690674,30
temporal,rsf_naive,naive,10,e90_concordant_austin,smoothnet,0.03503588405745204,0.022647153186077573,0.04987588366714974,0.021664979553600524,0.04840678856130355,0.00682102741007544,0.017706608195521438,8357.4031257143,30
