model,threshold,net_benefit,frac_above,n_imp,split,horizon_y
csc_cox,0.007,0.03132501707912516,0.6585032360493467,30,cv,10.0
csc_cox,0.008,0.030773577696468067,0.6302528087612289,30,cv,10.0
csc_cox,0.009,0.03026723764023965,0.6044632370213766,30,cv,10.0
csc_cox,0.01,0.029723325080548577,0.5813788783315648,30,cv,10.0
csc_cox,0.011,0.029157219865919952,0.5615670201075172,30,cv,10.0
csc_cox,0.012,0.028619221222908175,0.543764833580391,30,cv,10.0
csc_cox,0.013,0.028096568613562124,0.5277050105438237,30,cv,10.0
csc_cox,0.014,0.027543612693834187,0.5127047000342911,30,cv,10.0
csc_cox,0.015,0.02708168012797164,0.49829867776940756,30,cv,10.0
csc_cox,0.016,0.026675932733231763,0.4851479240412681,30,cv,10.0
csc_cox,0.017,0.026289432850500498,0.47312391490418754,30,cv,10.0
csc_cox,0.018,0.02587816214395725,0.4612605606992135,30,cv,10.0
csc_cox,0.019,0.025446410717336432,0.4498475803207158,30,cv,10.0
csc_cox,0.02,0.024999040682491126,0.43899243706781793,30,cv,10.0
csc_cox,0.025,0.023338372016968614,0.39058238087909297,30,cv,10.0
csc_cox,0.03,0.021650013580587078,0.35195391498519,30,cv,10.0
csc_cox,0.035,0.019936767373358037,0.31951700917218157,30,cv,10.0
csc_cox,0.04,0.018382437041478374,0.2909306915722313,30,cv,10.0
csc_cox,0.045,0.016783072618857326,0.2651697407110398,30,cv,10.0
csc_cox,0.05,0.015414953355670651,0.24270370100362082,30,cv,10.0
csc_cox,0.055,0.014227400005040032,0.22178804889310103,30,cv,10.0
csc_cox,0.06,0.013148051372326974,0.20266120169889212,30,cv,10.0
csc_cox,0.065,0.012042596850749281,0.18614479464519562,30,cv,10.0
csc_cox,0.07,0.011150312971011128,0.17129622879422396,30,cv,10.0
csc_cox,0.075,0.01019844301666356,0.1571075632021903,30,cv,10.0
csc_cox,0.08,0.009525613975096818,0.1444228437813041,30,cv,10.0
csc_cox,0.085,0.008973775900606764,0.13313973738993787,30,cv,10.0
csc_cox,0.09,0.008512296894235338,0.12217875088765226,30,cv,10.0
csc_cox,0.095,0.007905712773080434,0.11216711353038539,30,cv,10.0
csc_cox,0.1,0.007097558565888086,0.10302490286451794,30,cv,10.0
csc_cox,0.125,0.0044071785555108225,0.06793516560958421,30,cv,10.0
csc_cox,0.15,0.002773454243584029,0.04473767344657481,30,cv,10.0
csc_cox,0.2,0.00030625488830885844,0.019192189200208445,30,cv,10.0
deephit,0.001,0.03586427174775933,0.9678763038025268,30,cv,10.0
deephit,0.002,0.035035046385890944,0.8858267248804538,30,cv,10.0
deephit,0.003,0.03426326097743253,0.8129339370718681,30,cv,10.0
deephit,0.004,0.033570654813461685,0.7539600765743508,30,cv,10.0
deephit,0.005,0.03286905897394368,0.7053310436630404,30,cv,10.0
deephit,0.006,0.03224953243000953,0.6653533463477329,30,cv,10.0
deephit,0.007,0.03164288980974852,0.6320848150038206,30,cv,10.0
deephit,0.008,0.03107767905378573,0.6035770698160434,30,cv,10.0
deephit,0.009,0.030513954864503867,0.5790233260161087,30,cv,10.0
deephit,0.01,0.029982688133191247,0.5579721297443831,30,cv,10.0
deephit,0.011,0.029486779010461338,0.5391363514859907,30,cv,10.0
deephit,0.012,0.029014677138187627,0.5220091856820004,30,cv,10.0
deephit,0.013,0.028551898876125758,0.5062547420205801,30,cv,10.0
deephit,0.014,0.028089798659288852,0.4916869847904331,30,cv,10.0
deephit,0.015,0.027667937844706787,0.4782897134942043,30,cv,10.0
deephit,0.016,0.02723675334954933,0.46594709457580347,30,cv,10.0
deephit,0.017,0.02680193820963098,0.4545557148604462,30,cv,10.0
deephit,0.018,0.026369980338225817,0.44400163085006705,30,cv,10.0
deephit,0.019,0.025947828347162784,0.4342845725363768,30,cv,10.0
deephit,0.02,0.02553716133909429,0.4252274144816246,30,cv,10.0
deephit,0.025,0.023681244159555366,0.38771705291352443,30,cv,10.0
deephit,0.03,0.02193313277600988,0.35775639312126883,30,cv,10.0
deephit,0.035,0.0203393606942375,0.3324927975288841,30,cv,10.0
deephit,0.04,0.018904609130056024,0.3110954506303344,30,cv,10.0
deephit,0.045,0.017521475193725062,0.2915662910851363,30,cv,10.0
deephit,0.05,0.016198863616223438,0.2734201139974997,30,cv,10.0
deephit,0.055,0.014932511747998138,0.25661263800798684,30,cv,10.0
deephit,0.06,0.013756769037760873,0.24090247570600418,30,cv,10.0
deephit,0.065,0.012765573222465848,0.22561730645130806,30,cv,10.0
deephit,0.07,0.011862785711200714,0.21076010033508027,30,cv,10.0
deephit,0.075,0.010962356192131336,0.19668456821624425,30,cv,10.0
deephit,0.08,0.01014134629564173,0.18352085409022056,30,cv,10.0
deephit,0.085,0.009446188221312754,0.17073488156086392,30,cv,10.0
deephit,0.09,0.008817735593202718,0.15859557888427173,30,cv,10.0
deephit,0.095,0.008254124742447052,0.14686587878247864,30,cv,10.0
deephit,0.1,0.0077744756990632624,0.1353835062736426,30,cv,10.0
deephit,0.125,0.005048315444756036,0.08538067118660543,30,cv,10.0
deephit,0.15,0.0030908534964016435,0.04892334194659776,30,cv,10.0
deephit,0.2,0.0004020428189768693,0.012051009966005955,30,cv,10.0
fine_gray,0.001,0.035819668374797727,0.9997740030618941,30,cv,10.0
fine_gray,0.002,0.03492322077592951,0.9613758542387252,30,cv,10.0
fine_gray,0.003,0.03408206723825073,0.9030281429639889,30,cv,10.0
fine_gray,0.004,0.03325858209344981,0.8467557154004628,30,cv,10.0
fine_gray,0.005,0.03259560048790905,0.7959239548654143,30,cv,10.0
fine_gray,0.006,0.0319843113031116,0.7520751487070653,30,cv,10.0
fine_gray,0.007,0.03131246394328273,0.7137652925944826,30,cv,10.0
fine_gray,0.008,0.0306595894998703,0.6807578592662794,30,cv,10.0
fine_gray,0.009,0.030134011205363517,0.6513531465415988,30,cv,10.0
fine_gray,0.01,0.029609737286779146,0.6251950134869141,30,cv,10.0
fine_gray,0.011,0.02914437043727322,0.6018781776600541,30,cv,10.0
fine_gray,0.012,0.02867322663964847,0.5803460966251663,30,cv,10.0
fine_gray,0.013,0.028107860816681488,0.5617144446334502,30,cv,10.0
fine_gray,0.014,0.027527364493903084,0.5446342602717904,30,cv,10.0
fine_gray,0.015,0.02703239889319971,0.5284267427010009,30,cv,10.0
fine_gray,0.016,0.026562041008106455,0.5134677434597242,30,cv,10.0
fine_gray,0.017,0.026080151334416227,0.499877956253257,30,cv,10.0
fine_gray,0.018,0.025696482336789644,0.48657950799089533,30,cv,10.0
fine_gray,0.019,0.025336153694312788,0.47432275170847743,30,cv,10.0
fine_gray,0.02,0.024975754376064918,0.4622887522646945,30,cv,10.0
fine_gray,0.025,0.023154336210052723,0.4090099066041327,30,cv,10.0
fine_gray,0.03,0.021519024145702625,0.3651829711172133,30,cv,10.0
fine_gray,0.035,0.01991783354957068,0.32843862306572813,30,cv,10.0
fine_gray,0.04,0.01828813552353868,0.29726049589722403,30,cv,10.0
fine_gray,0.045,0.016705128619494337,0.2687270999219676,30,cv,10.0
fine_gray,0.05,0.01554077869065702,0.2442014369841154,30,cv,10.0
fine_gray,0.055,0.014281795350746378,0.22131985451953373,30,cv,10.0
fine_gray,0.06,0.013034522848225514,0.200723622215202,30,cv,10.0
fine_gray,0.065,0.011952408319018969,0.18253748390075575,30,cv,10.0
fine_gray,0.07,0.01103004541096114,0.16663993584603048,30,cv,10.0
fine_gray,0.075,0.010223657892649248,0.15184537165290976,30,cv,10.0
fine_gray,0.08,0.009587819363360993,0.13832659662651645,30,cv,10.0
fine_gray,0.085,0.008973262923671324,0.12628638699208067,30,cv,10.0
fine_gray,0.09,0.008387208247843218,0.11500787074163177,30,cv,10.0
fine_gray,0.095,0.007715020803913671,0.10468950396777181,30,cv,10.0
fine_gray,0.1,0.007036281749546,0.09542038940595476,30,cv,10.0
fine_gray,0.125,0.004197321730798526,0.060401664331094965,30,cv,10.0
fine_gray,0.15,0.002631952058272084,0.038664647004663044,30,cv,10.0
fine_gray,0.2,0.00011687400871168963,0.016403003572209664,30,cv,10.0
gbs_naive,0.001,0.03580687772004402,0.9858145745074374,30,cv,10.0
gbs_naive,0.002,0.035007984326143674,0.8908734498149093,30,cv,10.0
gbs_naive,0.003,0.03422958214688554,0.8073766264624324,30,cv,10.0
gbs_naive,0.004,0.03357356084780126,0.740711309837212,30,cv,10.0
gbs_naive,0.005,0.03294302127889739,0.6885000769523625,30,cv,10.0
gbs_naive,0.006,0.03230371711433345,0.6482299606597923,30,cv,10.0
gbs_naive,0.007,0.03167452672918035,0.6160838537743109,30,cv,10.0
gbs_naive,0.008,0.03109676940395558,0.5891642973439285,30,cv,10.0
gbs_naive,0.009,0.030552641884711847,0.5658142504974902,30,cv,10.0
gbs_naive,0.01,0.030027820199483635,0.5452377287982741,30,cv,10.0
gbs_naive,0.011,0.029500433897219125,0.5266665586633509,30,cv,10.0
gbs_naive,0.012,0.028998539064233282,0.5097853704108716,30,cv,10.0
gbs_naive,0.013,0.02850971698836101,0.4943282058759204,30,cv,10.0
gbs_naive,0.014,0.028031941221660316,0.4800444973660691,30,cv,10.0
gbs_naive,0.015,0.02757121995560171,0.4666820571391541,30,cv,10.0
gbs_naive,0.016,0.02711331066745747,0.4543186475824808,30,cv,10.0
gbs_naive,0.017,0.026682777431484825,0.4427288117745215,30,cv,10.0
gbs_naive,0.018,0.026255574293190094,0.43187933869569795,30,cv,10.0
gbs_naive,0.019,0.025860383498445157,0.4216722153370108,30,cv,10.0
gbs_naive,0.02,0.0254661385657852,0.412095561333733,30,cv,10.0
gbs_naive,0.025,0.0235895653264768,0.37104269101061405,30,cv,10.0
gbs_naive,0.03,0.021805246076997967,0.33790592371185796,30,cv,10.0
gbs_naive,0.035,0.020135382547319617,0.3096549564071617,30,cv,10.0
gbs_naive,0.04,0.0186060782696695,0.28500211956507066,30,cv,10.0
gbs_naive,0.045,0.0171680410008102,0.26350783969067854,30,cv,10.0
gbs_naive,0.05,0.015905889206646182,0.24443418412945278,30,cv,10.0
gbs_naive,0.055,0.01479367470634381,0.2275975472447004,30,cv,10.0
gbs_naive,0.06,0.013739847126237374,0.21219951452509594,30,cv,10.0
gbs_naive,0.065,0.0127662217790877,0.1984868735470179,30,cv,10.0
gbs_naive,0.07,0.011844692666548261,0.18623551743038513,30,cv,10.0
gbs_naive,0.075,0.010959088057853226,0.17520972893867842,30,cv,10.0
gbs_naive,0.08,0.010144771894298325,0.16521726216994861,30,cv,10.0
gbs_naive,0.085,0.009365107177241453,0.15585499474833878,30,cv,10.0
gbs_naive,0.09,0.008601995240084788,0.1472106793678566,30,cv,10.0
gbs_naive,0.095,0.007863877219201358,0.13920547360803978,30,cv,10.0
gbs_naive,0.1,0.007175381419523041,0.13164146139286476,30,cv,10.0
gbs_naive,0.125,0.004262691177204451,0.10029808915133695,30,cv,10.0
gbs_naive,0.15,0.0022453395696628046,0.07690484097861804,30,cv,10.0
gbs_naive,0.2,-0.0005546275594120822,0.046329102303440714,30,cv,10.0
logistic,0.001,0.03586544164373615,0.9735648384405402,30,cv,10.0
logistic,0.002,0.0349620929553468,0.9090360974081904,30,cv,10.0
logistic,0.003,0.03407372169579044,0.8506654354288676,30,cv,10.0
logistic,0.004,0.033291960448857065,0.803501467495052,30,cv,10.0
logistic,0.005,0.03257746181022638,0.7631714093622675,30,cv,10.0
logistic,0.006,0.031946565847152504,0.7282820182579605,30,cv,10.0
logistic,0.007,0.031213613219850358,0.6982381959126145,30,cv,10.0
logistic,0.008,0.03058048844839475,0.6723092998955068,30,cv,10.0
logistic,0.009,0.030021688417858607,0.6495600214926599,30,cv,10.0
logistic,0.01,0.029475678965438717,0.6293671815724743,30,cv,10.0
logistic,0.011,0.028965570729707506,0.6106510169862215,30,cv,10.0
logistic,0.012,0.028496532605889163,0.593312434691745,30,cv,10.0
logistic,0.013,0.027984695548195108,0.5779802839947187,30,cv,10.0
logistic,0.014,0.027461178004863418,0.5635388906439428,30,cv,10.0
logistic,0.015,0.02695567607828601,0.5500587268029128,30,cv,10.0
logistic,0.016,0.026513198976457767,0.537696937295975,30,cv,10.0
logistic,0.017,0.026086078039532647,0.5262207749777918,30,cv,10.0
logistic,0.018,0.025676476981762376,0.5154523043857446,30,cv,10.0
logistic,0.019,0.0252652029899253,0.5052057598168264,30,cv,10.0
logistic,0.02,0.024823468922358875,0.4955200224646897,30,cv,10.0
logistic,0.025,0.02277620336682364,0.4532102635550912,30,cv,10.0
logistic,0.03,0.021146348177935134,0.4170934147678334,30,cv,10.0
logistic,0.035,0.019528532956275584,0.3876425306256902,30,cv,10.0
logistic,0.04,0.018133925085895102,0.3622801119994383,30,cv,10.0
logistic,0.045,0.01678591064950959,0.33992315564087816,30,cv,10.0
logistic,0.05,0.015422283749446668,0.3202433314702761,30,cv,10.0
logistic,0.055,0.014077199853004457,0.302289670292878,30,cv,10.0
logistic,0.06,0.012819369973611005,0.28565580963335574,30,cv,10.0
logistic,0.065,0.011696112874340994,0.27061175778096386,30,cv,10.0
logistic,0.07,0.010578271621482685,0.2565424358527807,30,cv,10.0
logistic,0.075,0.009417129620895415,0.24339816232358333,30,cv,10.0
logistic,0.08,0.008513453054131889,0.23104906320624044,30,cv,10.0
logistic,0.085,0.007682923205962769,0.21933232350233153,30,cv,10.0
logistic,0.09,0.006848494268534269,0.208602734103937,30,cv,10.0
logistic,0.095,0.00606862807652365,0.19879684306308204,30,cv,10.0
logistic,0.1,0.005373778581061956,0.18987846926900656,30,cv,10.0
logistic,0.125,0.002313100200667169,0.1512683639387729,30,cv,10.0
logistic,0.15,1.2505679923697207e-05,0.12280355006898712,30,cv,10.0
logistic,0.2,-0.003085709267669152,0.08110589995112849,30,cv,10.0
logistic_cr,0.001,0.03582000190796317,0.9997164912962827,30,cv,10.0
logistic_cr,0.002,0.03491875313180208,0.9648138697858024,30,cv,10.0
logistic_cr,0.003,0.034071198033355274,0.9174287650630875,30,cv,10.0
logistic_cr,0.004,0.03326524540731605,0.8684913826854485,30,cv,10.0
logistic_cr,0.005,0.03249270870151793,0.824270775112796,30,cv,10.0
logistic_cr,0.006,0.03183499663766666,0.7854203624051258,30,cv,10.0
logistic_cr,0.007,0.031213762027838786,0.7498848414646329,30,cv,10.0
logistic_cr,0.008,0.030577483354994526,0.7184040350038745,30,cv,10.0
logistic_cr,0.009,0.029996769258425034,0.689963791888411,30,cv,10.0
logistic_cr,0.01,0.029423251101623773,0.6650965684646519,30,cv,10.0
logistic_cr,0.011,0.0289063633659615,0.6427244916418934,30,cv,10.0
logistic_cr,0.012,0.0284343246720316,0.6213182344697982,30,cv,10.0
logistic_cr,0.013,0.027925843114549556,0.6018598170963848,30,cv,10.0
logistic_cr,0.014,0.02744297521727171,0.5842285458163565,30,cv,10.0
logistic_cr,0.015,0.026976599155941895,0.5676943182155693,30,cv,10.0
logistic_cr,0.016,0.026468184510607794,0.5525614336360126,30,cv,10.0
logistic_cr,0.017,0.02599155826765128,0.5385004819647963,30,cv,10.0
logistic_cr,0.018,0.025577546367537504,0.5256208165590683,30,cv,10.0
logistic_cr,0.019,0.025162863580053922,0.5133573100694191,30,cv,10.0
logistic_cr,0.02,0.02471742896419679,0.5018284961348314,30,cv,10.0
logistic_cr,0.025,0.022875098082893213,0.4505604022043477,30,cv,10.0
logistic_cr,0.03,0.02119180108475973,0.406596302506487,30,cv,10.0
logistic_cr,0.035,0.019838047201040664,0.370574766645336,30,cv,10.0
logistic_cr,0.04,0.018522220495071542,0.34048342284108124,30,cv,10.0
logistic_cr,0.045,0.016967688633702165,0.31318234469798223,30,cv,10.0
logistic_cr,0.05,0.015630115550054356,0.2886496615446094,30,cv,10.0
logistic_cr,0.055,0.014397981001288676,0.266731738664377,30,cv,10.0
logistic_cr,0.06,0.013184676671687812,0.24593354015968288,30,cv,10.0
logistic_cr,0.065,0.012212752985950375,0.22718524458700884,30,cv,10.0
logistic_cr,0.07,0.011263565754135632,0.21041961988233038,30,cv,10.0
logistic_cr,0.075,0.010430606367594589,0.19481746089604948,30,cv,10.0
logistic_cr,0.08,0.00954460858907581,0.18080322065887422,30,cv,10.0
logistic_cr,0.085,0.00872712872765799,0.1678825139931796,30,cv,10.0
logistic_cr,0.09,0.007982257079103914,0.15619034504359283,30,cv,10.0
logistic_cr,0.095,0.0072465846821499,0.14554418820657794,30,cv,10.0
logistic_cr,0.1,0.006631882834902777,0.13533463477328753,30,cv,10.0
logistic_cr,0.125,0.004297757002924692,0.09490197349058617,30,cv,10.0
logistic_cr,0.15,0.0023188555665939873,0.06698770652259024,30,cv,10.0
logistic_cr,0.2,0.00031661988724362755,0.033807467889264205,30,cv,10.0
nfg,0.001,0.035818628854301156,1.0,30,cv,10.0
nfg,0.002,0.034852515255958776,1.0,30,cv,10.0
nfg,0.003,0.03387195811187429,0.9879519601251758,30,cv,10.0
nfg,0.004,0.033420524898064144,0.6883737130729913,30,cv,10.0
nfg,0.005,0.03268465659956698,0.6195712808383217,30,cv,10.0
nfg,0.006,0.0320446742121181,0.5822461449566502,30,cv,10.0
nfg,0.007,0.03148233761096594,0.5539787071463094,30,cv,10.0
nfg,0.008,0.030935990889871232,0.5302541588026752,30,cv,10.0
nfg,0.009,0.030409940617527005,0.5092777548270732,30,cv,10.0
nfg,0.01,0.029910640814780374,0.4905418796357048,30,cv,10.0
nfg,0.011,0.02940329390667876,0.47368796222044013,30,cv,10.0
nfg,0.012,0.028886451829618767,0.45849891591671865,30,cv,10.0
nfg,0.013,0.028374315175703563,0.4450149719596392,30,cv,10.0
nfg,0.014,0.02788459778085922,0.4328535286033281,30,cv,10.0
nfg,0.015,0.027423215412888204,0.42173809735958895,30,cv,10.0
nfg,0.016,0.026981475231615617,0.4116027962058435,30,cv,10.0
nfg,0.017,0.026556979955594757,0.4021592562891681,30,cv,10.0
nfg,0.018,0.02613542841730952,0.393237102379043,30,cv,10.0
nfg,0.019,0.02575554506214022,0.3848344444174436,30,cv,10.0
nfg,0.02,0.025372214799726234,0.3768149282182963,30,cv,10.0
nfg,0.025,0.02362704288964831,0.34104206999154874,30,cv,10.0
nfg,0.03,0.021984621189807627,0.31071014880156816,30,cv,10.0
nfg,0.035,0.020351492648786662,0.28496080829681475,30,cv,10.0
nfg,0.04,0.01876128920639857,0.26288898069170724,30,cv,10.0
nfg,0.045,0.017383236891934273,0.24345270399801275,30,cv,10.0
nfg,0.05,0.016257680579040756,0.22591782567724827,30,cv,10.0
nfg,0.055,0.015204455675051855,0.20999489684333308,30,cv,10.0
nfg,0.06,0.014199967000784363,0.19547088095604537,30,cv,10.0
nfg,0.065,0.013286648678349215,0.18231445705383156,30,cv,10.0
nfg,0.07,0.012439258168839418,0.17029827815713944,30,cv,10.0
nfg,0.075,0.011572277939136188,0.1591126447581941,30,cv,10.0
nfg,0.08,0.010712676593546043,0.14861391244711214,30,cv,10.0
nfg,0.085,0.009944834935788993,0.13880775139796792,30,cv,10.0
nfg,0.09,0.009259029184200771,0.12940633277441618,30,cv,10.0
nfg,0.095,0.00863177661538107,0.12043449733906832,30,cv,10.0
nfg,0.1,0.007944683582358334,0.1119149257882217,30,cv,10.0
nfg,0.125,0.005105024920950811,0.07559665081718009,30,cv,10.0
nfg,0.15,0.0031102345123206828,0.04683266776290032,30,cv,10.0
nfg,0.2,0.00042865512079449903,0.011365728927878085,30,cv,10.0
rsf_cr,0.001,0.03581131775041498,0.8770136543191875,30,cv,10.0
rsf_cr,0.002,0.03491507291910176,0.8019294792350126,30,cv,10.0
rsf_cr,0.003,0.03412613095431346,0.747444506546351,30,cv,10.0
rsf_cr,0.004,0.03340846594465698,0.7048984903836548,30,cv,10.0
rsf_cr,0.005,0.03274807893747588,0.6698805753336627,30,cv,10.0
rsf_cr,0.006,0.03212124168728232,0.640090560780216,30,cv,10.0
rsf_cr,0.007,0.03150411056579196,0.6145761274871139,30,cv,10.0
rsf_cr,0.008,0.03088998238477746,0.592347965082528,30,cv,10.0
rsf_cr,0.009,0.03031681014913201,0.5728120553300986,30,cv,10.0
rsf_cr,0.01,0.029753372602776683,0.5552987776724745,30,cv,10.0
rsf_cr,0.011,0.029214537675253775,0.5393510080759479,30,cv,10.0
rsf_cr,0.012,0.028679036088976786,0.5247446396604376,30,cv,10.0
rsf_cr,0.013,0.028179324114218144,0.5111775331502677,30,cv,10.0
rsf_cr,0.014,0.027673946307560687,0.4984242316239108,30,cv,10.0
rsf_cr,0.015,0.027197988896707256,0.48646718454256543,30,cv,10.0
rsf_cr,0.016,0.02673901417780522,0.4752043287728933,30,cv,10.0
rsf_cr,0.017,0.026292042049919622,0.46459408303834926,30,cv,10.0
rsf_cr,0.018,0.025846092075471106,0.4544871327549756,30,cv,10.0
rsf_cr,0.019,0.025410341271425954,0.4449750107328295,30,cv,10.0
rsf_cr,0.02,0.024994517005097534,0.4357021160549629,30,cv,10.0
rsf_cr,0.025,0.023076721034831528,0.39447914050961363,30,cv,10.0
rsf_cr,0.03,0.021426563373996302,0.3598357269568176,30,cv,10.0
rsf_cr,0.035,0.019839884434598713,0.32974114305309177,30,cv,10.0
rsf_cr,0.04,0.018401098814753512,0.3028736982225354,30,cv,10.0
rsf_cr,0.045,0.017068506098543136,0.2786272238557724,30,cv,10.0
rsf_cr,0.05,0.015902897548895147,0.25649869450992147,30,cv,10.0
rsf_cr,0.055,0.014837795474341931,0.23652645136205683,30,cv,10.0
rsf_cr,0.06,0.013825486366104554,0.2187801565508061,30,cv,10.0
rsf_cr,0.065,0.012846713022474738,0.20267362208019787,30,cv,10.0
rsf_cr,0.07,0.011924952983733994,0.1879333295532173,30,cv,10.0
rsf_cr,0.075,0.011022591334590937,0.17423445899789122,30,cv,10.0
rsf_cr,0.08,0.01018850973429528,0.16161670163274014,30,cv,10.0
rsf_cr,0.085,0.0093896650984979,0.14974659722053466,30,cv,10.0
rsf_cr,0.09,0.00860641654635383,0.1386119953882584,30,cv,10.0
rsf_cr,0.095,0.007802154119972549,0.12815538437030016,30,cv,10.0
rsf_cr,0.1,0.007056157855315151,0.11840862514479195,30,cv,10.0
rsf_cr,0.125,0.004099862692167108,0.0787160565829371,30,cv,10.0
rsf_cr,0.15,0.0020808321432614785,0.050534481408579246,30,cv,10.0
rsf_cr,0.2,0.00010584116177969181,0.016263139278375846,30,cv,10.0
rsf_naive,0.001,0.035796728776007786,0.873667711598746,30,cv,10.0
rsf_naive,0.002,0.03489789699293993,0.7980983316187806,30,cv,10.0
rsf_naive,0.003,0.03411513700349018,0.7436411697839124,30,cv,10.0
rsf_naive,0.004,0.03340887183104897,0.7010803031653072,30,cv,10.0
rsf_naive,0.005,0.03274308512872187,0.6662713745311981,30,cv,10.0
rsf_naive,0.006,0.032111606867507296,0.636819410355898,30,cv,10.0
rsf_naive,0.007,0.03149540448658704,0.6115690451696867,30,cv,10.0
rsf_naive,0.008,0.030895155788327505,0.5895390688494136,30,cv,10.0
rsf_naive,0.009,0.03028878966423079,0.5703082684638419,30,cv,10.0
rsf_naive,0.01,0.02970948330828738,0.5530325981007618,30,cv,10.0
rsf_naive,0.011,0.02916392497181504,0.5373610469841423,30,cv,10.0
rsf_naive,0.012,0.02863670935462924,0.5230875987892828,30,cv,10.0
rsf_naive,0.013,0.028144474271918834,0.5098798733121106,30,cv,10.0
rsf_naive,0.014,0.027673561079453308,0.497587205927222,30,cv,10.0
rsf_naive,0.015,0.02720297854789541,0.48608917293760917,30,cv,10.0
rsf_naive,0.016,0.026755705930798852,0.47523132960181874,30,cv,10.0
rsf_naive,0.017,0.02630050656691852,0.4649502239718759,30,cv,10.0
rsf_naive,0.018,0.025865666826775966,0.45519185438992976,30,cv,10.0
rsf_naive,0.019,0.02543309020524278,0.4458981690737906,30,cv,10.0
rsf_naive,0.02,0.025035561978254427,0.4369557645419714,30,cv,10.0
rsf_naive,0.025,0.02313533523515014,0.3971454723660016,30,cv,10.0
rsf_naive,0.03,0.021473694740206682,0.36394552312756,30,cv,10.0
rsf_naive,0.035,0.019985258891504015,0.33538620635653515,30,cv,10.0
rsf_naive,0.04,0.01856445978355799,0.3105972853366598,30,cv,10.0
rsf_naive,0.045,0.017232620638700024,0.28867207223261754,30,cv,10.0
rsf_naive,0.05,0.01602690774818689,0.26892690605601594,30,cv,10.0
rsf_naive,0.055,0.014914252541585982,0.25096190453046907,30,cv,10.0
rsf_naive,0.06,0.013851782749686735,0.2346485437102919,30,cv,10.0
