model,threshold,net_benefit,frac_above,n_imp,split,horizon_y
fine_gray,0.06,0.0009680026212778119,0.08285632615142745,30,temporal,5.0
fine_gray,0.065,0.0007868817627129782,0.06926787437024333,30,temporal,5.0
fine_gray,0.07,0.00036522333141615984,0.05696216100332297,30,temporal,5.0
fine_gray,0.075,0.00013838471336595493,0.047125451102297496,30,temporal,5.0
fine_gray,0.08,-8.699691316309251e-06,0.038957373066066385,30,temporal,5.0
fine_gray,0.085,4.223272280397154e-05,0.03309036338299925,30,temporal,5.0
fine_gray,0.09,-2.6385876959356962e-05,0.02754135848786937,30,temporal,5.0
fine_gray,0.095,-0.0002216696110092155,0.02355021974488155,30,temporal,5.0
fine_gray,0.1,-0.00018302148219609936,0.020120055740165076,30,temporal,5.0
fine_gray,0.125,-0.0004109050630649943,0.009022045949905312,30,temporal,5.0
fine_gray,0.15,-0.0003831610894974347,0.003219351841926609,30,temporal,5.0
fine_gray,0.2,-0.0001482831314538893,0.0011290956515525065,30,temporal,5.0
gbs_naive,0.001,0.012963354607689477,0.8774573909315039,30,temporal,5.0
gbs_naive,0.002,0.012395190924959219,0.7144317004323436,30,temporal,5.0
gbs_naive,0.003,0.011903126394225373,0.6260835387858649,30,temporal,5.0
gbs_naive,0.004,0.011460211805165424,0.567638546468003,30,temporal,5.0
gbs_naive,0.005,0.011057987619162019,0.5235823775324258,30,temporal,5.0
gbs_naive,0.006,0.010682819897913223,0.4878086254332369,30,temporal,5.0
gbs_naive,0.007,0.01028253982544262,0.45703362275342124,30,temporal,5.0
gbs_naive,0.008,0.00988486013667636,0.4321899453317612,30,temporal,5.0
gbs_naive,0.009,0.009503875538004762,0.41133740665308893,30,temporal,5.0
gbs_naive,0.01,0.009122092400042879,0.3925143816772073,30,temporal,5.0
gbs_naive,0.011,0.008778093310186664,0.37592096330439134,30,temporal,5.0
gbs_naive,0.012,0.008382868332882718,0.3605959909958195,30,temporal,5.0
gbs_naive,0.013,0.007935845449159,0.34600350162575483,30,temporal,5.0
gbs_naive,0.014,0.007567313743391873,0.3330081823703862,30,temporal,5.0
gbs_naive,0.015,0.007211034709915173,0.32089184264122633,30,temporal,5.0
gbs_naive,0.016,0.0068810693466565915,0.3092971736877836,30,temporal,5.0
gbs_naive,0.017,0.0065909688268652265,0.29882445421088366,30,temporal,5.0
gbs_naive,0.018,0.0063218760936212945,0.28873405509700933,30,temporal,5.0
gbs_naive,0.019,0.006056889599281332,0.27946546610926504,30,temporal,5.0
gbs_naive,0.02,0.005786287073517369,0.2706578054096545,30,temporal,5.0
gbs_naive,0.025,0.00446773364556621,0.23366205738378534,30,temporal,5.0
gbs_naive,0.03,0.003629078154474519,0.20530960803230072,30,temporal,5.0
gbs_naive,0.035,0.0027760112902159772,0.18123414442419694,30,temporal,5.0
gbs_naive,0.04,0.0020711997236812323,0.160656733483403,30,temporal,5.0
gbs_naive,0.045,0.0015517301694111163,0.14302354664665737,30,temporal,5.0
gbs_naive,0.05,0.001213909465484915,0.12793439811340981,30,temporal,5.0
gbs_naive,0.055,0.000728115831556715,0.11443170043234359,30,temporal,5.0
gbs_naive,0.06,0.0004525657429095125,0.1027226926787437,30,temporal,5.0
gbs_naive,0.065,0.00019780000989764326,0.09252867402722692,30,temporal,5.0
gbs_naive,0.07,-2.4742670464129695e-05,0.08322435416443348,30,temporal,5.0
gbs_naive,0.075,-0.0002317678381565176,0.0750348376031729,30,temporal,5.0
gbs_naive,0.08,-0.00033509346730857976,0.06758852324293423,30,temporal,5.0
gbs_naive,0.085,-0.0004919340966463548,0.06086754564619288,30,temporal,5.0
gbs_naive,0.09,-0.0005903839969656238,0.055039839925679776,30,temporal,5.0
gbs_naive,0.095,-0.00067667565465971,0.04988744774359524,30,temporal,5.0
gbs_naive,0.1,-0.0007598766093781643,0.04503519491192339,30,temporal,5.0
gbs_naive,0.125,-0.0009688171549035516,0.028305999213920748,30,temporal,5.0
gbs_naive,0.15,-0.0010464942757036357,0.018697966913209702,30,temporal,5.0
gbs_naive,0.2,-0.0008361024761496407,0.009454389537999786,30,temporal,5.0
logistic,0.001,0.012927913442438044,0.9128631150176868,30,temporal,5.0
logistic,0.002,0.01219164666561121,0.7927752170650659,30,temporal,5.0
logistic,0.003,0.011533112934401159,0.7097473827134027,30,temporal,5.0
logistic,0.004,0.010952632482981556,0.6493622038803729,30,temporal,5.0
logistic,0.005,0.010564865633056841,0.598845892735913,30,temporal,5.0
logistic,0.006,0.010202839935960495,0.5572015578661521,30,temporal,5.0
logistic,0.007,0.009739750771209378,0.5217815414299496,30,temporal,5.0
logistic,0.008,0.00931875628892216,0.4898810161860864,30,temporal,5.0
logistic,0.009,0.008940005553248614,0.4638975238503591,30,temporal,5.0
logistic,0.01,0.008605510567135606,0.44151213063207917,30,temporal,5.0
logistic,0.011,0.008353116279647821,0.4199771322399686,30,temporal,5.0
logistic,0.012,0.008089860691538537,0.40020366598778,30,temporal,5.0
logistic,0.013,0.007878661568482602,0.38277771822631934,30,temporal,5.0
logistic,0.014,0.007645754972734008,0.36806374388108765,30,temporal,5.0
logistic,0.015,0.007366890247629474,0.35401079072426483,30,temporal,5.0
logistic,0.016,0.007074480863792453,0.3402794154428842,30,temporal,5.0
logistic,0.017,0.006762549724710508,0.3273662772001286,30,temporal,5.0
logistic,0.018,0.006436804344059363,0.3156143923964698,30,temporal,5.0
logistic,0.019,0.006073024948564477,0.3045842712688034,30,temporal,5.0
logistic,0.02,0.00579715217633843,0.2940651016543395,30,temporal,5.0
logistic,0.025,0.004307127943101786,0.2472147782899203,30,temporal,5.0
logistic,0.03,0.003150284428816178,0.21304891556794228,30,temporal,5.0
logistic,0.035,0.0023748442791073792,0.18576124629292173,30,temporal,5.0
