split,horizon_y,stratifier,stratum,n,n_cvd_by_horizon,n_competing_by_horizon,at_risk_fraction,obs_cif,obs_cif_competing,flag_sparse,flag_low_at_risk,interpretable,n_imputations,meanpred_cox_naive,meanpred_csc_cox,meanpred_deephit,meanpred_fine_gray,meanpred_gbs_naive,meanpred_logistic,meanpred_logistic_cr,meanpred_nfg,meanpred_rsf_cr,meanpred_rsf_naive,eo_cox_naive,eo_csc_cox,eo_deephit,eo_fine_gray,eo_gbs_naive,eo_logistic,eo_logistic_cr,eo_nfg,eo_rsf_cr,eo_rsf_naive
temporal,10.0,age_group,30-44,3073.0,13.0,52.0,0.7455255450699639,0.004254634495453269,0.017397232811097906,True,False,False,30,0.004517761102470251,0.0044633134353126115,0.004829833040358607,0.006467057147269712,0.005555817390784346,0.00431534090465374,0.005159769655179442,0.004982064171161428,0.007841039707258827,0.008123170930038146,1.0618447030639586,1.0490474422849596,1.1351934098028928,1.520002988313275,1.3058271860301023,1.01426830184011,1.212740991192886,1.1709734823251046,1.8429408485354462,1.9092523549834899
temporal,10.0,age_group,45-54,2072.0,32.0,101.0,0.7678571428571428,0.015554764287629363,0.04962540784492402,False,False,True,30,0.01634579651431365,0.015792265772864595,0.01727439401754838,0.018730151845825035,0.016823966251307176,0.017744998498735197,0.0172025177247945,0.013276801347412515,0.018714161816775998,0.019816648043542277,1.0508546585507175,1.0152687293001357,1.1105532490316572,1.2041424414718418,1.081595705354867,1.1408079332226022,1.1059323951617568,0.8535520758724385,1.2031144587423475,1.2739921786730237
temporal,10.0,age_group,55-64,1974.0,58.0,212.0,0.7811550151975685,0.029858453445508984,0.10851366610361071,False,False,True,30,0.046352597104235796,0.04291856033915896,0.04514213154546715,0.04453072752555775,0.045366498310643204,0.052004734965705075,0.04370303751144892,0.03542023017406202,0.044058196704753486,0.048141255989225834,1.5524111852888918,1.4374006482781965,1.5118710561432978,1.491394308376532,1.519385402644382,1.7417089287833531,1.4636738500607873,1.1862714269077317,1.4755686119228753,1.6123157911404407
temporal,10.0,age_group,65-74,1602.0,109.0,295.0,0.8146067415730337,0.06931729296659268,0.186136429824333,False,False,True,30,0.11386367491670943,0.09780031249484539,0.10312223295693339,0.09385450908291719,0.11498755195894188,0.12563096172106786,0.09514617938291452,0.08826912298696145,0.09303383933622796,0.10547731730592028,1.642644570260206,1.4109078457807063,1.4876840762756405,1.353984050244867,1.6588580863127456,1.812404327180166,1.3726182213833713,1.2734069553105969,1.342144728315709,1.5216594992645607
temporal,10.0,age_group,75-79,608.0,91.0,183.0,0.8914473684210524,0.15126438650379156,0.3045507424795139,False,False,True,30,0.2074238179425629,0.16292969542960048,0.1638232297171112,0.1563238820667327,0.23145571277962518,0.22122529929673995,0.15962249051461025,0.1520370130293815,0.16077110415150972,0.20651328367879823,1.3712667121243616,1.0771186741005723,1.0830257769432385,1.0334480288446106,1.5301401614042414,1.4625074970386025,1.0552549361022872,1.005107788709873,1.0628483535844033,1.3652472234343265
