split,horizon_y,stratifier,stratum,n,n_cvd_by_horizon,n_competing_by_horizon,at_risk_fraction,obs_cif,obs_cif_competing,flag_sparse,flag_low_at_risk,interpretable,n_imputations,meanpred_cox_naive,meanpred_csc_cox,meanpred_deephit,meanpred_fine_gray,meanpred_gbs_naive,meanpred_logistic,meanpred_logistic_cr,meanpred_nfg,meanpred_rsf_cr,meanpred_rsf_naive,eo_cox_naive,eo_csc_cox,eo_deephit,eo_fine_gray,eo_gbs_naive,eo_logistic,eo_logistic_cr,eo_nfg,eo_rsf_cr,eo_rsf_naive
temporal,5.0,sex_label,female,4753.0,47.0,137.0,1.0,0.009888491479065852,0.028823900694298334,False,False,True,30,0.016507092031907485,0.015702118455278618,0.016985985051698956,0.0165743075288762,0.016463943539833374,0.015217577454028476,0.0140452721199776,0.013160137105332042,0.017348245662856407,0.01819011836742969,1.669323583567155,1.587918489743389,1.717752913845216,1.676120929462736,1.6649600775495326,1.5389179923190925,1.4203654975798625,1.3308538651413448,1.7543874816075853,1.839524097880709
temporal,5.0,sex_label,male,4576.0,82.0,209.0,1.0,0.017919580419580416,0.0456730769230769,False,False,True,30,0.025712002591580765,0.024022910512593306,0.025225959445481654,0.0235399346907085,0.026648755085586104,0.027512183845012562,0.024632260425450764,0.02071316695856883,0.023108140079149304,0.02490542473083502,1.4348551690130926,1.3405955915320364,1.4077315905185863,1.3136431846912453,1.4871305277029516,1.535314064326555,1.374600289108082,1.1558957561269632,1.2895469390510639,1.3898441898573302
