split,horizon_y,stratifier,stratum,n,n_cvd_by_horizon,n_competing_by_horizon,at_risk_fraction,obs_cif,obs_cif_competing,flag_sparse,flag_low_at_risk,interpretable,n_imputations,meanpred_cox_naive,meanpred_csc_cox,meanpred_deephit,meanpred_fine_gray,meanpred_gbs_naive,meanpred_logistic,meanpred_logistic_cr,meanpred_nfg,meanpred_rsf_cr,meanpred_rsf_naive,eo_cox_naive,eo_csc_cox,eo_deephit,eo_fine_gray,eo_gbs_naive,eo_logistic,eo_logistic_cr,eo_nfg,eo_rsf_cr,eo_rsf_naive
temporal,10.0,sex_label,female,4753.0,116.0,346.0,0.7675152535240897,0.024785923212487525,0.07401587500825753,False,False,True,30,0.03888042533183833,0.03435683660923618,0.03720629558950121,0.035458553824775585,0.0392174523476871,0.03942419149966918,0.032496967186238526,0.03523671545696853,0.037112985320372154,0.04176056207020647,1.5686494708516558,1.386143106903788,1.501105900737888,1.430592418155763,1.5822469879971528,1.5905879785751402,1.3111057799882984,1.4216422424489612,1.4973412530251875,1.6848499735998077
temporal,10.0,sex_label,male,4576.0,187.0,497.0,0.7917395104895104,0.04144309331068839,0.10981363917487126,False,False,True,30,0.05916426189311528,0.05031471386072112,0.05388111444353874,0.049844561977203945,0.06139993818059964,0.06828120405946266,0.052565881592151635,0.049622515313428005,0.04846808910276262,0.056672327075789376,1.4276024583777027,1.2140675282977658,1.3001228947753887,1.2027230111307539,1.4815481489352116,1.6475894679862753,1.2683870192333018,1.1973651421582012,1.1695094461074518,1.3674733845500207
