split,horizon_y,stratifier,stratum,n,n_cvd_by_horizon,n_competing_by_horizon,at_risk_fraction,obs_cif,obs_cif_competing,flag_sparse,flag_low_at_risk,interpretable,n_imputations,meanpred_cox_naive,meanpred_csc_cox,meanpred_deephit,meanpred_fine_gray,meanpred_gbs_naive,meanpred_logistic,meanpred_logistic_cr,meanpred_nfg,meanpred_rsf_cr,meanpred_rsf_naive,eo_cox_naive,eo_csc_cox,eo_deephit,eo_fine_gray,eo_gbs_naive,eo_logistic,eo_logistic_cr,eo_nfg,eo_rsf_cr,eo_rsf_naive
temporal,10.0,cycle,2007-2008,4591.0,165.0,444.0,1.0,0.03593988237856681,0.09671095621868879,False,False,True,30,0.04951576804054672,0.04274955424075845,0.044785954260515744,0.043220865852304224,0.051560916119528254,0.05421177288195456,0.042825904918458085,0.038336946104725295,0.043866447801063496,0.05051330041070569,1.3777387337827254,1.1894739607231624,1.2461352485456212,1.2025878492601723,1.4346434297257813,1.5084015109154731,1.1915983604887321,1.0666964822229914,1.220550677907165,1.4054943162760576
temporal,10.0,cycle,2009-2010,4738.0,138.0,399.0,0.5656395103419166,0.029875250906000142,0.08627318678493895,False,False,True,30,0.0465276476109766,0.040234851603252055,0.041988014745275956,0.04085239470093676,0.04848136730335192,0.05056259173917208,0.04023434129324859,0.036002462923933845,0.04120732770916468,0.04721013401270629,1.5573977188466723,1.3467619646056694,1.4054447568453086,1.3674326896692932,1.6227936446757985,1.69245747586398,1.3467448832427356,1.2050932404622288,1.3793131926764373,1.580242260098462
