split,model,horizon_y,metric,est_before,lo_before,hi_before,se_before,fmi_before,df_before,m_before,est_after,lo_after,hi_after,se_after,fmi_after,df_after,m_after,_merge,fmi_delta
cv,deephit,5.0,obs_concordant,0.015860853716731,0.0146436920156702,0.017109671421349,0.0006290996904501,4.860149189361204e-05,41148.00014579739,30,0.015860853716731,0.0146436920156702,0.017109671421349,0.0006290996904501,4.860149189361204e-05,41148.00014579739,30,both,0.0
cv,deephit,10.0,at_risk_fraction,0.5525503754615784,0.54790707975626,0.5570222854614257,0.0023999912885427,4.860149189361204e-05,41148.00014579739,30,0.5525503754615784,0.54790707975626,0.5570222854614257,0.0023999912885427,4.860149189361204e-05,41148.00014579739,30,both,0.0
cv,deephit,10.0,auc,0.826761374870936,0.8164091914892196,0.8377985164523125,0.0055413002013735,0.0233580139191289,22959.386355462502,30,0.8299038648605347,0.8195864439010621,0.8409121230244636,0.0055322994278315,0.0251237652442992,21490.9752889018,30,both,0.0017657513251703033
cv,deephit,10.0,auc_marginal_ipcw,0.8344411293665568,0.8241171181201935,0.845595532655716,0.0056028831904182,0.0215968211138866,24510.32123424002,30,0.8376236359278361,0.8272250428795814,0.8487659201025963,0.005594866127039,0.0221786125808698,23988.8076424994,30,both,0.0005817914669832003
cv,deephit,10.0,calib_intercept,-0.0871390505383412,-0.1640747498720884,-0.0109426870476454,0.0399825327046112,0.2329263971641547,542.31945957618,30,-0.0641882952302694,-0.1325797583907842,0.0049850426497867,0.0357965967299759,0.0519822700490783,8477.238307884149,30,both,-0.1809441271150764
cv,deephit,10.0,calib_intercept_concordant,-0.0871390505383412,-0.1640747498720884,-0.0109426870476454,0.0399825327046112,0.2329263971641547,542.31945957618,30,-0.0641882952302694,-0.1325797583907842,0.0049850426497867,0.0357965967299759,0.0519822700490783,8477.238307884149,30,both,-0.1809441271150764
cv,deephit,10.0,calib_slope,1.0042838414510091,0.9174099907279014,1.1127328038215636,0.0500861754206883,0.1994226871085564,732.875750612838,30,1.0544389446576437,0.96814436763525,1.1624915271997451,0.0504112783308496,0.0327549987111309,16170.844777904736,30,both,-0.16666768839742552
cv,deephit,10.0,calib_slope_concordant,1.0042838414510091,0.9174099907279014,1.1127328038215636,0.0500861754206883,0.1994226871085564,732.875750612838,30,1.0544389446576437,0.96814436763525,1.1624915271997451,0.0504112783308496,0.0327549987111309,16170.844777904736,30,both,-0.16666768839742552
cv,deephit,10.0,cindex,0.8344743907451629,0.8231985360383988,0.8463857889175415,0.0058715494150455,0.0307069147764749,17439.41438711703,30,0.8376771489779155,0.8265561982989311,0.8493988275527954,0.0058044369408606,0.0224127178512745,23781.471842729155,30,both,-0.0082941969252004
cv,deephit,10.0,cindex_marginal_ipcw,0.8298144936561584,0.8197423189878463,0.8407237440347671,0.0054439008612943,0.0178294283700935,28077.14405828813,30,0.8329352021217347,0.8228657990694046,0.8438300386071205,0.0054428741405301,0.0205204014489015,25497.75909998265,30,both,0.002690973078808001
cv,deephit,10.0,e50,0.0010562965665788,0.0005268849883577,0.0028551060881,0.0006595262769913,0.301739721633415,327.9179839371154,30,0.0016214333203,0.0004820608497539,0.003096821688814,0.000682656716454,0.0539829410714209,7984.6255619730355,30,both,-0.2477567805619941
cv,deephit,10.0,e50_concordant,0.0010562965665788,0.0005268849883577,0.0028551060881,0.0006595262769913,0.301739721633415,327.9179839371154,30,0.0016214333203,0.0004820608497539,0.003096821688814,0.000682656716454,0.0539829410714209,7984.6255619730355,30,both,-0.2477567805619941
