model,config,protocol,seed,imp,seed_used,horizon,cfg,mean_pred,obs_cif,eo,calib_intercept,calib_slope,ici,e50,e90,auc,cindex,at_risk_fraction,brier
deephit,tuned_brier,inner_oof,11,1,20817610,10.0,"{""alpha"": 0.9, ""batch_size"": 512, ""dropout"": 0.2, ""head"": [32, 32], ""lr"": 0.01, ""num_durations"": 20, ""sigma"": 0.1, ""trunk"": [128, 128]}",0.04457012606764592,0.041509174627173406,1.0737415635932377,-0.09441494692747131,0.9653988554572864,0.0034184902375286757,0.000821602233064757,0.011664849113716208,0.839323251647557,0.8330774439949836,1.0,0.03642997164633274
nfg,default,temporal_test,3,1,20814914,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [32], ""lr"": 0.001, ""weight_decay"": 0.001}",0.03916309858965276,0.03296079030764276,1.1881723169899794,-0.2895233839499801,0.8368034341537769,0.00765849551143332,0.00115357095027957,0.026249249749569357,0.8167108540107798,0.8175942994786578,0.7793975774466717,0.031129769084610497
nfg,default,temporal_test,6,1,20815925,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [32], ""lr"": 0.001, ""weight_decay"": 0.001}",0.04421215956180321,0.03296079030764276,1.34135617347596,-0.4368881319338302,0.7914411363385566,0.01116957339934126,0.0013985887843522837,0.039536718217248294,0.8238103766351355,0.824126805188582,0.7793975774466717,0.03153769680737578
nfg,default,temporal_test,9,1,20816936,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [32], ""lr"": 0.001, ""weight_decay"": 0.001}",0.042968397426581637,0.03296079030764276,1.3036215765924268,-0.36734384405644893,0.8365026119483256,0.009830377258386869,0.00027844267700249947,0.03783701097700912,0.8270263280588999,0.8267763319403482,0.7793975774466717,0.03127144133530237
nfg,tuned_cindex,temporal_test,8,1,20816599,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.037828460857935745,0.03296079030764276,1.1476806382632243,-0.22243339272033893,0.857180944524353,0.005433677379937747,0.00046043636339476723,0.020587848774044484,0.8244183917307392,0.824132285372421,0.7793975774466717,0.03094035348261432
deephit,tuned_brier,inner_oof,6,1,20815925,10.0,"{""alpha"": 0.9, ""batch_size"": 512, ""dropout"": 0.2, ""head"": [32, 32], ""lr"": 0.01, ""num_durations"": 20, ""sigma"": 0.1, ""trunk"": [128, 128]}",0.044271434612826566,0.041509174627173406,1.0665457699523826,-0.061721687417099415,1.0475643969880366,0.003428641921115472,0.0014163674231737408,0.009096365699874542,0.8396546861177865,0.8330920291642954,1.0,0.03637446204397246
deephit,tuned_brier,inner_oof,9,1,20816936,10.0,"{""alpha"": 0.9, ""batch_size"": 512, ""dropout"": 0.2, ""head"": [32, 32], ""lr"": 0.01, ""num_durations"": 20, ""sigma"": 0.1, ""trunk"": [128, 128]}",0.04484624169325496,0.041509174627173406,1.0803934815870078,-0.0676893498479969,1.1094425736184197,0.004714609199194275,0.0019350857924772774,0.012233351577028762,0.8399474215775237,0.8334253961616716,1.0,0.036361472276744126
deephit,tuned_brier,inner_oof,8,1,20816599,10.0,"{""alpha"": 0.9, ""batch_size"": 512, ""dropout"": 0.2, ""head"": [32, 32], ""lr"": 0.01, ""num_durations"": 20, ""sigma"": 0.1, ""trunk"": [128, 128]}",0.048657786062703864,0.041509174627173406,1.1722176241695426,-0.14530652969757704,1.1201558552589614,0.00784718535340816,0.0035378208195827633,0.021204688523769694,0.8376965874120429,0.8312792843760528,1.0,0.03642326375650639
deephit,tuned_brier,inner_oof,5,1,20815588,10.0,"{""alpha"": 0.9, ""batch_size"": 512, ""dropout"": 0.2, ""head"": [32, 32], ""lr"": 0.01, ""num_durations"": 20, ""sigma"": 0.1, ""trunk"": [128, 128]}",0.042809766555799704,0.041509174627173406,1.0313326376712604,-0.04686212181345445,1.0146941361252737,0.002779218683419184,0.0017930778409545505,0.0069873650877927684,0.8429189357819598,0.8365539440331607,1.0,0.036252612953277044
deephit,tuned_brier,inner_oof,2,1,20814577,10.0,"{""alpha"": 0.9, ""batch_size"": 512, ""dropout"": 0.2, ""head"": [32, 32], ""lr"": 0.01, ""num_durations"": 20, ""sigma"": 0.1, ""trunk"": [128, 128]}",0.044838520749605405,0.041509174627173406,1.0802074758733575,-0.06405121334019917,1.0807762627630728,0.003954897838031165,0.0016698451365380444,0.010400088297280063,0.8397437175836433,0.8333413716404573,1.0,0.03631817281578391
nfg,tuned_cindex,temporal_test,0,1,20813903,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.038625490583666336,0.03296079030764276,1.1718617855685964,-0.19359255921615517,0.9230942402865465,0.005796615000906331,0.002054045370541435,0.016017202925347095,0.8226359966940311,0.822896522905141,0.7793975774466717,0.030867436415900507
nfg,tuned_cindex,temporal_test,6,1,20815925,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04761872078530761,0.03296079030764276,1.4447081013790513,-0.4283644640212619,0.9867522343508219,0.01519218854114542,0.0024141400405958136,0.05374313273997564,0.8280746341151863,0.82766618519701,0.7793975774466717,0.031476741517958366
deephit,tuned_cindex,inner_oof,8,1,20816599,10.0,"{""alpha"": 0.2, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.003, ""num_durations"": 40, ""sigma"": 0.25, ""trunk"": [128, 128]}",0.06351381366860358,0.041509174627173406,1.5301150706818714,-0.4541773772577764,1.1782545797391761,0.023420808245561593,0.007114219084997875,0.07391206900632141,0.8440568766242307,0.83746246643232,1.0,0.037599949131750895
deephit,tuned_cindex,inner_oof,1,1,20814240,10.0,"{""alpha"": 0.2, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.003, ""num_durations"": 40, ""sigma"": 0.25, ""trunk"": [128, 128]}",0.06268503014195302,0.041509174627173406,1.5101487973436392,-0.42584880509355594,1.1985744595815073,0.022284982330033395,0.007434098560801794,0.06828157401673074,0.8445770578020766,0.8380559840392924,1.0,0.03741403019492655
nfg,tuned_cindex,temporal_test,11,1,20817610,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04387765234084594,0.03296079030764276,1.3312075326868553,-0.398535829079832,0.8634111772802796,0.012026763331276098,0.001035276532714846,0.046220830585099244,0.8237225796743356,0.8236202440473608,0.7793975774466717,0.03136944188693852
nfg,tuned_cindex,temporal_test,2,1,20814577,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04700430847329458,0.03296079030764276,1.4260673980986276,-0.40370932051213926,0.9633596860150628,0.01408481121394045,0.00279517150751174,0.049040232729984846,0.8264976561258676,0.8266248551906784,0.7793975774466717,0.03138209214109391
nfg,tuned_cindex,temporal_test,4,1,20815251,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.038705056721677684,0.03296079030764276,1.1742757488646434,-0.24684225987141786,0.843806354207702,0.0062095522699972955,0.0012432794902345057,0.022819199204750437,0.8189579928183189,0.818863089261251,0.7793975774466717,0.031095016916368304
deephit,tuned_cindex,inner_oof,4,1,20815251,10.0,"{""alpha"": 0.2, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.003, ""num_durations"": 40, ""sigma"": 0.25, ""trunk"": [128, 128]}",0.0630868226058305,0.041509174627173406,1.5198284035388065,-0.4524166428041935,1.2992330865750503,0.024562774161950175,0.00784075901023662,0.07398529663101805,0.8421914893515993,0.8357378718506349,1.0,0.03760268499053432
deephit,tuned_cindex,inner_oof,5,1,20815588,10.0,"{""alpha"": 0.2, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.003, ""num_durations"": 40, ""sigma"": 0.25, ""trunk"": [128, 128]}",0.06454987624555684,0.041509174627173406,1.5550749159753265,-0.47219395622911936,1.1949031422755356,0.024652431604774212,0.007395135792274687,0.07698576700056359,0.8434705747444085,0.8369352503320595,1.0,0.0377215367971511
deephit,tuned_cindex,inner_oof,6,1,20815925,10.0,"{""alpha"": 0.2, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.003, ""num_durations"": 40, ""sigma"": 0.25, ""trunk"": [128, 128]}",0.06387346038786024,0.041509174627173406,1.5387793412313806,-0.4521416878327018,1.1385444710185062,0.022929573707619187,0.007628404484548601,0.0716353026504587,0.8410537859265707,0.8344210228189913,1.0,0.03762285594446172
nfg,tuned_cindex,temporal_test,3,1,20814914,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.0423492994580788,0.03296079030764276,1.284838714812584,-0.33560843604378465,0.8913188175054501,0.009996828304134623,0.0006686768695357559,0.040355833236162944,0.8283165757662813,0.8279629127271063,0.7793975774466717,0.031142503663374038
nfg,tuned_cindex,temporal_test,5,1,20815588,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04223269155482897,0.03296079030764276,1.2813009384983192,-0.3173086311511485,0.9313163351611475,0.010010407077836733,0.0008631274782111564,0.037552156511880555,0.8229461346309501,0.8226773724864312,0.7793975774466717,0.031166456924725187
nfg,tuned_cindex,temporal_test,7,1,20816262,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.03994962406688241,0.03296079030764276,1.2120347750769531,-0.2524258466479635,0.9192289418716602,0.00723290878701834,0.0003175135982619315,0.029667346121185635,0.8269597193169591,0.8264178650847656,0.7793975774466717,0.03100495994156008
deephit,tuned_cindex,inner_oof,10,1,20817273,10.0,"{""alpha"": 0.2, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.003, ""num_durations"": 40, ""sigma"": 0.25, ""trunk"": [128, 128]}",0.06327940776811523,0.041509174627173406,1.5244679841619941,-0.44602642076872484,1.1891536125247144,0.023155861910398683,0.007826906787170573,0.0724001045545496,0.8437952428232329,0.8372672808398175,1.0,0.037544843707615905
nfg,tuned_cindex,temporal_test,1,1,20814240,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.03814423012585048,0.03296079030764276,1.1572607868266378,-0.23438532362169842,0.8637989160778629,0.006245937370146567,0.0010007780027107005,0.02468361656040959,0.8221459432901708,0.822069387961707,0.7793975774466717,0.030974669377316758
nfg,tuned_cindex,temporal_test,10,1,20817273,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04616758173008031,0.03296079030764276,1.400681879869101,-0.40135546987218734,0.9444393179620799,0.013408121033950305,0.00209247014906222,0.04785602061891536,0.8209252266383825,0.8207538215521534,0.7793975774466717,0.03139902273051666
deephit,tuned_cindex,inner_oof,2,1,20814577,10.0,"{""alpha"": 0.2, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.003, ""num_durations"": 40, ""sigma"": 0.25, ""trunk"": [128, 128]}",0.06517424597083106,0.041509174627173406,1.5701166442409973,-0.46118032395826425,1.2077135207836476,0.024605082218493373,0.009153444162968323,0.07420515643727443,0.843190897232997,0.836732278234825,1.0,0.0376599527777663
deephit,tuned_cindex,inner_oof,3,1,20814914,10.0,"{""alpha"": 0.2, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.003, ""num_durations"": 40, ""sigma"": 0.25, ""trunk"": [128, 128]}",0.06110159410277177,0.041509174627173406,1.4720021453467413,-0.4178714103041727,1.156588254269553,0.02114138057990592,0.0058198634917560055,0.06662982611426094,0.8423906824178762,0.8358093449910867,1.0,0.03739283115839901
deephit,tuned_cindex,inner_oof,11,1,20817610,10.0,"{""alpha"": 0.2, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.003, ""num_durations"": 40, ""sigma"": 0.25, ""trunk"": [128, 128]}",0.06496687360081818,0.041509174627173406,1.5651208241150745,-0.49786040043928087,1.0710068285748235,0.024227181031725,0.005729886285478436,0.08006110322738724,0.8422181987913563,0.8357003339248366,1.0,0.03800857703938774
deephit,tuned_cindex,inner_oof,0,1,20813903,10.0,"{""alpha"": 0.2, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.003, ""num_durations"": 40, ""sigma"": 0.25, ""trunk"": [128, 128]}",0.06395079673192858,0.041509174627173406,1.540642455705782,-0.45524885747441035,1.1984241607963666,0.023770351223115705,0.0073527717855396135,0.07366838975099055,0.8451519636542693,0.8385308446114657,1.0,0.03758471968038405
deephit,tuned_cindex,inner_oof,7,1,20816262,10.0,"{""alpha"": 0.2, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.003, ""num_durations"": 40, ""sigma"": 0.25, ""trunk"": [128, 128]}",0.06198544931405928,0.041509174627173406,1.4932951539219805,-0.4307948597012693,1.1716329636597567,0.02202503441471496,0.006281435118936196,0.06990462260826047,0.8450187725813475,0.8383453049875119,1.0,0.037404818638249494
deephit,tuned_cindex,inner_oof,9,1,20816936,10.0,"{""alpha"": 0.2, ""batch_size"": 512, ""dropout"": 0.4, ""head"": [64], ""lr"": 0.003, ""num_durations"": 40, ""sigma"": 0.25, ""trunk"": [128, 128]}",0.06211942477725545,0.041509174627173406,1.4965227647911319,-0.43862420971509386,1.1326382597632378,0.02202186664117261,0.006129085610398155,0.0704751544054717,0.8432900189316509,0.8367047930352853,1.0,0.03745746450769802
nfg,tuned_brier,temporal_test,2,1,20814577,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.03935988288491892,0.03296079030764276,1.194142571144369,-0.2434105113335588,0.8783679184230938,0.006244080012448767,0.0011604745747001433,0.022175242891362,0.8227718978656225,0.8228422303067182,0.7793975774466717,0.030999582515501792
nfg,tuned_brier,temporal_test,3,1,20814914,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04002632287650063,0.03296079030764276,1.2143617462721927,-0.2605753268225374,0.8927331358100985,0.006994268906516356,0.0009275403777053715,0.02547742112813225,0.8268116570948971,0.8266555562908832,0.7793975774466717,0.03097262557778615
nfg,tuned_brier,temporal_test,0,1,20813903,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.03688490685713365,0.03296079030764276,1.1190540794945985,-0.24499938484914457,0.7966940884727639,0.006262194152934978,0.0010617176976968068,0.015993562710198157,0.8152745417299724,0.8158800255650147,0.7793975774466717,0.03105334863351436
nfg,tuned_brier,temporal_test,11,1,20817610,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.042223939446707,0.03296079030764276,1.2810354076041783,-0.3452668064337912,0.8391360376794748,0.009021721188142434,0.0012569841723827357,0.03611841060883988,0.8243733545587093,0.824951117169141,0.7793975774466717,0.03127658456346763
nfg,tuned_brier,temporal_test,4,1,20815251,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.0394173347180953,0.03296079030764276,1.1958856068131178,-0.25936710422083764,0.8417878049952902,0.006637948356831027,0.001871546312449901,0.020670435834708192,0.823011817763449,0.823266416294496,0.7793975774466717,0.031098835875374153
nfg,tuned_brier,temporal_test,8,1,20816599,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04459891386996052,0.03296079030764276,1.353089942737786,-0.3879155604292951,0.8788537195784993,0.01168328093486497,0.0014815086211408257,0.04344123424901468,0.8219935014039013,0.8218403669512279,0.7793975774466717,0.0313862745453606
nfg,tuned_brier,temporal_test,10,1,20817273,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.042852379438034244,0.03296079030764276,1.3001016977465456,-0.34534380195260084,0.867719352370362,0.009737796379229004,0.0009096878293068933,0.03799347065213764,0.8227988003130646,0.8225665908937524,0.7793975774466717,0.0312473146958366
nfg,tuned_brier,temporal_test,9,1,20816936,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.037358202466506764,0.03296079030764276,1.1334134320755154,-0.16937476094230544,0.9144868817078494,0.004291209583171164,0.0008728295347292248,0.016120464168464754,0.824772328882291,0.8247998024776091,0.7793975774466717,0.030895737280432913
nfg,tuned_brier,temporal_test,5,1,20815588,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.040414657120368645,0.03296079030764276,1.226143449327352,-0.317434071483609,0.8452246738142093,0.008892047588048868,0.0012039861023217524,0.035506874725208096,0.8183559956962783,0.817859534499898,0.7793975774466717,0.031194652914798816
nfg,tuned_brier,temporal_test,1,1,20814240,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.042805153790318795,0.03296079030764276,1.298668915119835,-0.3191614043663705,0.9614141088543178,0.010423402452677883,0.0017391039293419563,0.03786944878858372,0.8194780186805206,0.8191874263036236,0.7793975774466717,0.03114071667309185
nfg,tuned_brier,temporal_test,7,1,20816262,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04524783206646704,0.03296079030764276,1.37277752275179,-0.3960352358497235,0.9009456835291519,0.01232955582450287,0.0016256634797333636,0.04627710133077709,0.8245107477058604,0.82420671745361,0.7793975774466717,0.03135161672890351
nfg,tuned_brier,temporal_test,6,1,20815925,10.0,"{""batch_size"": 128, ""dropout"": 0.0, ""layers"": [100, 100], ""layers_surv"": [50, 50], ""lr"": 0.005, ""weight_decay"": 0.001}",0.045281703408149326,0.03296079030764276,1.3738051480412974,-0.3801001305800635,0.9378932678117828,0.012351319448496488,0.002582624770903985,0.046518884624159824,0.821117422817607,0.8211178648874592,0.7793975774466717,0.03133320709217481
nfg,default,inner_oof,3,1,20814914,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [32], ""lr"": 0.001, ""weight_decay"": 0.001}",0.0399690933949819,0.041509174627173406,0.9628978112423533,-0.01406203490036756,0.916831059874295,0.002983848669728997,0.002427291604140125,0.004041997846111811,0.8362967753515318,0.8298302971969397,1.0,0.03636135828614637
nfg,default,inner_oof,6,1,20815925,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [32], ""lr"": 0.001, ""weight_decay"": 0.001}",0.039738336667173295,0.041509174627173406,0.9573386371590039,-0.020720510387859166,0.8499487361583817,0.004317530969587077,0.0015442311322455549,0.01071293018649444,0.8367886445232353,0.8302131724184337,1.0,0.036502207764243566
nfg,tuned_cindex,inner_oof,1,1,20814240,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04019158634917724,0.041509174627173406,0.9682579022630426,0.02926771125092042,1.0361881920945146,0.002021679916427077,0.0018313834598721046,0.002346476446704715,0.8380716473005422,0.831503698415423,1.0,0.03640180572995878
nfg,default,inner_oof,5,1,20815588,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [32], ""lr"": 0.001, ""weight_decay"": 0.001}",0.04006141750148185,0.041509174627173406,0.9651219967948049,-0.003138645270921582,0.9056359536242903,0.0029494132059127657,0.0014982198876656305,0.006543062526617405,0.8386726096950755,0.8321489323597956,1.0,0.036360086288113214
nfg,default,inner_oof,2,1,20814577,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [32], ""lr"": 0.001, ""weight_decay"": 0.001}",0.039732828190328695,0.041509174627173406,0.9572059321150209,-0.028635591291648336,0.846365557546155,0.004561839276226569,0.0013635296628652371,0.01117764697405832,0.8385502211066778,0.8320453253602624,1.0,0.03648019882239218
nfg,default,inner_oof,8,1,20816599,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [32], ""lr"": 0.001, ""weight_decay"": 0.001}",0.040152375493504304,0.041509174627173406,0.9673132712019551,0.008499131551503407,0.899104306743977,0.003296638384968724,0.0006654623776637392,0.009065284087703795,0.8413902655131987,0.8348196453746826,1.0,0.036324254873638676
nfg,default,inner_oof,0,1,20813903,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [32], ""lr"": 0.001, ""weight_decay"": 0.001}",0.03938223765347012,0.041509174627173406,0.9487598345954362,-0.00980139091558173,0.8620882272678798,0.0042710208468553,0.002166497147333857,0.009499699392683802,0.8364984612988527,0.8299466299019679,1.0,0.03653884238414775
nfg,default,inner_oof,10,1,20817273,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [32], ""lr"": 0.001, ""weight_decay"": 0.001}",0.03935525797846203,0.041509174627173406,0.9481098656367563,0.005117609829163439,0.8770095236009049,0.003902454966319886,0.0017447709362813368,0.0098117698175888,0.8373025341441607,0.8308446347089143,1.0,0.03645142707447194
nfg,default,inner_oof,4,1,20815251,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [32], ""lr"": 0.001, ""weight_decay"": 0.001}",0.04078927263268378,0.041509174627173406,0.9826567981426846,-0.049560849362355726,0.8511335606817312,0.004307358160798163,0.001790194710122428,0.008835327304215101,0.8385585307101577,0.8320929160123194,1.0,0.03649759437616811
nfg,default,inner_oof,1,1,20814240,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [32], ""lr"": 0.001, ""weight_decay"": 0.001}",0.039300840896227617,0.041509174627173406,0.9467989004652447,0.0186126537701583,0.9144945591943511,0.0031516949809794683,0.0017199245955318299,0.006976839965602499,0.83747703581724,0.831163881402933,1.0,0.036284052092376735
nfg,default,inner_oof,9,1,20816936,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [32], ""lr"": 0.001, ""weight_decay"": 0.001}",0.03906679672297004,0.041509174627173406,0.9411605283376437,0.036741914908623066,0.9158901250009599,0.0032409900552607227,0.0014986952336945025,0.00827335997080525,0.8414960942489472,0.834921799668109,1.0,0.03633058035274218
nfg,default,inner_oof,7,1,20816262,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [32], ""lr"": 0.001, ""weight_decay"": 0.001}",0.040824253783186285,0.041509174627173406,0.9834995311244096,-0.03587677657629936,0.8762737584691006,0.003488862753776245,0.001113263846543422,0.007934576010842798,0.8397935158502126,0.8332440984395496,1.0,0.036438982833610294
nfg,tuned_cindex,inner_oof,0,1,20813903,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04326849177042934,0.041509174627173406,1.0423838141581407,-0.059583003315929035,1.0112924807138564,0.003248083110528202,0.0017529161150693362,0.008672638731954563,0.8407913805195354,0.8342353088703048,1.0,0.036387618133450414
nfg,default,inner_oof,11,1,20817610,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [32], ""lr"": 0.001, ""weight_decay"": 0.001}",0.04171939583962135,0.041509174627173406,1.0050644517588245,-0.06326688217373944,0.879884380057963,0.0036032094571903945,0.0015231805030513357,0.00569898066210317,0.8375947354151027,0.8310015269684429,1.0,0.03640895295135099
nfg,tuned_cindex,inner_oof,7,1,20816262,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04187218415175786,0.041509174627173406,1.0087452840930935,-0.057656077242277566,0.9595566609089504,0.0034503860731737008,0.002693616268328536,0.007813005457851352,0.836143107041463,0.8296406899958871,1.0,0.03645738972663604
nfg,tuned_cindex,inner_oof,6,1,20815925,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04347208711288493,0.041509174627173406,1.0472886416880602,-0.08431297077830927,0.9632939611368816,0.0038358168020204346,0.0019354119856788143,0.011041874012714281,0.8383688343335721,0.8317141664761685,1.0,0.036475673353035226
nfg,tuned_cindex,inner_oof,5,1,20815588,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.0417519231055825,0.041509174627173406,1.0058480680618058,-0.04092948515809542,0.9676026944475427,0.0028270762674315296,0.0024845145358900478,0.005499441566959362,0.838894298045059,0.8322882178213105,1.0,0.03644849294660002
nfg,tuned_cindex,inner_oof,4,1,20815251,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04301582762863463,0.041509174627173406,1.0362968672587123,-0.08683279841147858,0.9359418928004916,0.003819818633260272,0.0019237383080333847,0.011261144536193202,0.8388131607025081,0.8321744999872743,1.0,0.03650362353880763
nfg,tuned_cindex,inner_oof,2,1,20814577,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.03995971796139157,0.041509174627173406,0.962671947112928,0.010413988311526982,0.9527144957669317,0.0019737184367577707,0.0018777830807006346,0.002620491419168869,0.8411833563865475,0.83440998225258,1.0,0.03642288917729662
nfg,tuned_cindex,inner_oof,9,1,20816936,10.0,"{""batch_size"": 256, ""dropout"": 0.1, ""layers"": [32, 32], ""layers_surv"": [64], ""lr"": 0.005, ""weight_decay"": 0.001}",0.04011287708754811,0.041509174627173406,0.9663617127498549,0.003903742616849131,0.9776879917322207,0.0016297591250309898,0.002276401596826516,0.0024574898203151285,0.8405777643557897,0.8341503546171823,1.0,0.03630018349184021
