panel,layer,model,family,x,y,lo,hi,flag_sparse,n,n_events,at_risk_fraction,split,horizon_y
A,decile,cox_naive,naive,0.2290152426319282,0.1354311747536469,0.1135804900209989,0.1577695912627623,False,933.0,125.23333333333332,0.8764201500535905,temporal,10
A,smooth,csc_cox,competing,0.0009727091291608,3.280382103546901e-07,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0011489293536487,6.046868807600229e-07,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0013017015835123,9.633048510093725e-07,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.001484083629857,1.5587105898551278e-06,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0016344311837887,2.254934584844381e-06,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0017878611989676,3.153557857471512e-06,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0019295566255804,4.190191970373144e-06,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0020740848548825,5.514964953656776e-06,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0022157265632869,7.074136650061143e-06,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0023470094657849,8.792155548020819e-06,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0024925392288409,1.1130674353695044e-05,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0026445272433881,1.3957489223307788e-05,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.002797895512411,1.7293743323557968e-05,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0029548006576204,2.1313475144905484e-05,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0031172692372232,2.620630063755088e-05,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0032810034469222,3.1915281281709915e-05,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0034656282281318,3.926140534054416e-05,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0036428149005635,4.741086568319878e-05,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0038156246154498,5.669787889655368e-05,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0040157671639447,6.888708169355088e-05,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0042169924464526,8.293321603639973e-05,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0044126232590651,9.848043573431238e-05,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0046206960231584,0.0001173813037118,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0048536752285206,0.000141107473254,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.005081349022732,0.0001672555726365,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0053191927704582,0.0001980065037545,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0055549884385984,0.0002325634364302,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0058416953985978,0.0002793233871841,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0061264202429794,0.0003317404443118,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0064129190833642,0.0003914857770172,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0067057455297703,0.0004588306177494,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0070340879455575,0.0005429612011352,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0073784964210546,0.0006422657083742,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0077225335021543,0.0007523723355473,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0081095499634002,0.000889072410461,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.008453891637143,0.0010228832792393,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0087914144459321,0.001165461887122,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0092252618484613,0.0013667527080093,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0097011704950119,0.0016096746784821,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0101728671249311,0.0018732672319723,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0107100016320892,0.0022020851050542,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0112602902891961,0.0025679457312843,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.011829697319707,0.0029801363419229,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0124572020309909,0.0034702673988029,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0130698846791806,0.0039839086808579,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0136896318167055,0.0045386465494845,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0143136561043077,0.0051295447476207,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0149826793864501,0.0057970330564528,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0157416343780399,0.0065924257056392,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0164939773405888,0.0074171273747606,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0173111680559644,0.0083479100716206,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0181878480807222,0.0093819619269747,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0191417230277299,0.0105424568891624,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0200334044095561,0.0116545884980405,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0209213744001098,0.0127852418947032,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0219079069478947,0.0140607650126457,,,False,,,,temporal,10
A,smooth,csc_cox,competing,0.0230187502553069,0.0155162711032115,,,False,,,,temporal,10
