model,pred_bin,pred,obs,n_imp,split,horizon_y
csc_cox,6,0.0007673953801021363,1.0054524716921847e-05,29,temporal,5.0
csc_cox,7,0.000824772047878791,1.2257707974250298e-05,30,temporal,5.0
csc_cox,8,0.0008815305104964243,1.4607961716369318e-05,29,temporal,5.0
csc_cox,9,0.0009388852998857436,1.7933013160538932e-05,30,temporal,5.0
csc_cox,10,0.0009968351677024795,2.140104526527168e-05,30,temporal,5.0
csc_cox,11,0.0010601580843946233,2.568427095618701e-05,30,temporal,5.0
csc_cox,12,0.0011215585484344046,3.0946522691147985e-05,29,temporal,5.0
csc_cox,13,0.0011839478503849344,3.515616771889348e-05,29,temporal,5.0
csc_cox,14,0.0012494064056935282,4.1934460991592076e-05,30,temporal,5.0
csc_cox,15,0.0013166194719191272,4.8981873299543585e-05,30,temporal,5.0
csc_cox,16,0.0013916919970388538,5.7810216581355434e-05,30,temporal,5.0
csc_cox,17,0.0014600454071776571,6.661966261409802e-05,30,temporal,5.0
csc_cox,18,0.001533942235719946,7.707195695881112e-05,30,temporal,5.0
csc_cox,19,0.0016111446282702825,8.91645669555204e-05,30,temporal,5.0
csc_cox,20,0.0016968329297114423,0.00010374171618840652,30,temporal,5.0
csc_cox,21,0.001779708186726801,0.00011939185701556795,30,temporal,5.0
csc_cox,22,0.0018607860565182923,0.00013606138261778404,30,temporal,5.0
csc_cox,23,0.0019574210833498266,0.00015760434533946082,30,temporal,5.0
csc_cox,24,0.0020516624366298656,0.0001805647033801039,30,temporal,5.0
csc_cox,25,0.0021469404939648677,0.00020573869793524268,30,temporal,5.0
csc_cox,26,0.0022486714937099404,0.00023515574658147242,30,temporal,5.0
csc_cox,27,0.0023678189289752585,0.0002721389547747921,30,temporal,5.0
csc_cox,28,0.0024782892813654187,0.0003095298892911343,30,temporal,5.0
csc_cox,29,0.0025919549093351367,0.0003511488899984205,30,temporal,5.0
csc_cox,30,0.002717571642441808,0.0004002926336788485,30,temporal,5.0
csc_cox,31,0.002843090342389309,0.00045368620514886954,30,temporal,5.0
csc_cox,32,0.0029828065029124176,0.0005170073898161302,30,temporal,5.0
csc_cox,33,0.003131624442479395,0.0005897685517200121,30,temporal,5.0
csc_cox,34,0.0032859829633781765,0.0006708707869920949,30,temporal,5.0
csc_cox,35,0.0034317793432883472,0.000752699271539233,30,temporal,5.0
csc_cox,36,0.003579883783296575,0.0008408685548209689,30,temporal,5.0
csc_cox,37,0.0037526701147149732,0.0009498817124775478,30,temporal,5.0
csc_cox,38,0.00395716489068765,0.0010868066918936826,30,temporal,5.0
csc_cox,39,0.0041489556799524305,0.001224151955580847,30,temporal,5.0
csc_cox,40,0.004355206357077465,0.0013796377663251407,30,temporal,5.0
csc_cox,41,0.00459055036419719,0.0015678907815653324,30,temporal,5.0
csc_cox,42,0.004827127459717999,0.0017674202484887565,30,temporal,5.0
csc_cox,43,0.005080440427908535,0.001991637108480974,30,temporal,5.0
csc_cox,44,0.005332237724522016,0.002225082424891382,30,temporal,5.0
csc_cox,45,0.005583943114633849,0.0024672280618136793,30,temporal,5.0
csc_cox,46,0.005849427524869804,0.0027324339291553055,30,temporal,5.0
csc_cox,47,0.006129669522226251,0.0030212327251852742,30,temporal,5.0
csc_cox,48,0.006442773482200027,0.003353436685767578,30,temporal,5.0
csc_cox,49,0.006770872030134423,0.0037108573946205963,30,temporal,5.0
csc_cox,50,0.007106321246215806,0.004084327693315851,30,temporal,5.0
csc_cox,51,0.007473670232369084,0.004500353508254732,30,temporal,5.0
csc_cox,52,0.007879003195589493,0.0049669477655507515,30,temporal,5.0
csc_cox,53,0.008253384074289027,0.0054027258559641595,30,temporal,5.0
csc_cox,54,0.008619827975942443,0.0058324030070570744,30,temporal,5.0
csc_cox,55,0.009036257792006428,0.006323191383598322,30,temporal,5.0
csc_cox,56,0.009497306222992706,0.006869141709572179,30,temporal,5.0
csc_cox,57,0.009951525174212772,0.0074071324826345,30,temporal,5.0
csc_cox,58,0.010485385842896548,0.008039157063968967,30,temporal,5.0
csc_cox,59,0.011052377359122097,0.008706262119818816,30,temporal,5.0
csc_cox,60,0.01158877565835306,0.009332846990606403,30,temporal,5.0
csc_cox,61,0.012159658790119737,0.009993141200143111,30,temporal,5.0
csc_cox,62,0.012825921921587395,0.01075595479333571,30,temporal,5.0
csc_cox,63,0.013552272817341776,0.011574840714574975,30,temporal,5.0
csc_cox,64,0.01430630657332693,0.012409628155347891,30,temporal,5.0
csc_cox,65,0.015010360214444957,0.013175293470729805,30,temporal,5.0
csc_cox,66,0.015789696552073813,0.01400512873247482,30,temporal,5.0
csc_cox,67,0.016608814348723577,0.014857916014665674,30,temporal,5.0
csc_cox,68,0.01747907877567508,0.015742678529195035,30,temporal,5.0
csc_cox,69,0.018377059526011808,0.016632619580565052,30,temporal,5.0
csc_cox,70,0.019268980597426315,0.017494636064130056,30,temporal,5.0
csc_cox,71,0.020145767232589113,0.018319538786952708,30,temporal,5.0
csc_cox,72,0.021170899826135327,0.019259275619952974,30,temporal,5.0
csc_cox,73,0.022329477718340974,0.020288567513011817,30,temporal,5.0
csc_cox,74,0.023676429964317177,0.02144595856641528,30,temporal,5.0
csc_cox,75,0.024942580544462724,0.022496479072739425,30,temporal,5.0
csc_cox,76,0.026095081278531617,0.02342434491335241,30,temporal,5.0
csc_cox,77,0.02738772561803826,0.024434291787700325,30,temporal,5.0
csc_cox,78,0.028737072545502115,0.025456376792847506,30,temporal,5.0
csc_cox,79,0.03022564028295312,0.026549731877204816,30,temporal,5.0
csc_cox,80,0.0320129998706697,0.027818248449256767,30,temporal,5.0
csc_cox,81,0.034035360019764704,0.029201517138885906,30,temporal,5.0
csc_cox,82,0.03590800944494218,0.030438600664908506,30,temporal,5.0
csc_cox,83,0.03797492031764451,0.03176087934209248,30,temporal,5.0
csc_cox,84,0.040313227511945174,0.033208263465376565,30,temporal,5.0
csc_cox,85,0.04288924841240174,0.03475230160533595,30,temporal,5.0
csc_cox,86,0.04560499419204193,0.03633071747784011,30,temporal,5.0
csc_cox,87,0.04883495093857201,0.03815439834976208,30,temporal,5.0
csc_cox,88,0.052129905724097654,0.0399636476696907,30,temporal,5.0
csc_cox,89,0.055656111451057526,0.04185547697848923,30,temporal,5.0
csc_cox,90,0.059150219392751106,0.043694901654728,30,temporal,5.0
csc_cox,91,0.06331532450373797,0.04584830775846326,30,temporal,5.0
csc_cox,92,0.06749908101329383,0.047972368744284434,30,temporal,5.0
csc_cox,93,0.0720247132022193,0.05022785239422894,30,temporal,5.0
csc_cox,94,0.07783665158395175,0.053071993206980854,30,temporal,5.0
csc_cox,95,0.08486563363426677,0.05643623285706369,30,temporal,5.0
csc_cox,96,0.0933374572575491,0.06039588245703591,30,temporal,5.0
csc_cox,97,0.1073432951198332,0.06674764216619292,30,temporal,5.0
csc_cox,98,0.12865843803104457,0.07604168684751401,30,temporal,5.0
csc_cox,99,0.170585558554025,0.09335953540639434,30,temporal,5.0
deephit,0,0.0004291193787406276,0.00015721871709769574,25,temporal,5.0
deephit,1,0.0005539766061094269,0.0002285650421365008,27,temporal,5.0
deephit,2,0.000649337856375496,0.0002736080327499169,27,temporal,5.0
deephit,3,0.0007277602275872293,0.000316486007856176,28,temporal,5.0
deephit,4,0.0007964409589476418,0.0003519778778833212,29,temporal,5.0
deephit,5,0.0008578679000046881,0.0003859629394673029,26,temporal,5.0
deephit,6,0.0009174611833392798,0.0004236928908842345,28,temporal,5.0
deephit,7,0.0009766256476422617,0.00044408598614361267,29,temporal,5.0
deephit,8,0.0010348662865542187,0.00048178301002701855,28,temporal,5.0
deephit,9,0.00109027307080493,0.0005012933966918524,27,temporal,5.0
deephit,10,0.0011474104780121706,0.0005474567850056178,28,temporal,5.0
deephit,11,0.0012061643999341566,0.0005476622779002331,27,temporal,5.0
deephit,12,0.00126436900778693,0.0005955700323314087,29,temporal,5.0
deephit,13,0.0013254862024798058,0.0006328033873063761,30,temporal,5.0
deephit,14,0.0013890910295342718,0.0006837491575078365,29,temporal,5.0
deephit,15,0.0014508345568242172,0.0006993056920461519,29,temporal,5.0
deephit,16,0.0015136872674726572,0.0007701022844367171,27,temporal,5.0
deephit,17,0.0015761892369094616,0.0007746761773924674,29,temporal,5.0
deephit,18,0.001642291906840789,0.000812051537866106,30,temporal,5.0
deephit,19,0.0017113599929104869,0.0008674591496938278,29,temporal,5.0
deephit,20,0.0017803666400102278,0.0009082182812113075,29,temporal,5.0
deephit,21,0.0018519992727737797,0.0009345028740808818,30,temporal,5.0
deephit,22,0.0019273210817171882,0.0009725125942600443,27,temporal,5.0
deephit,23,0.002004634030046873,0.0010184151307243408,28,temporal,5.0
deephit,24,0.002084175735389969,0.001076129405996388,29,temporal,5.0
deephit,25,0.002167509626845519,0.0011272602891492344,28,temporal,5.0
deephit,26,0.002251039505012644,0.0011754912916067154,29,temporal,5.0
deephit,27,0.002339173174882308,0.0012397132750335753,29,temporal,5.0
deephit,28,0.002434099894979348,0.0012916471333907164,29,temporal,5.0
deephit,29,0.002529675694035056,0.0013418483468879971,28,temporal,5.0
deephit,30,0.002632726505879934,0.0014084199382114989,28,temporal,5.0
deephit,31,0.002741537196825569,0.0014778343457616527,30,temporal,5.0
deephit,32,0.002854274173236142,0.0015439611860854556,28,temporal,5.0
deephit,33,0.002977794473959754,0.0016239154715980881,28,temporal,5.0
deephit,34,0.0031071648936253043,0.0017350251142434344,27,temporal,5.0
deephit,35,0.0032519709086200844,0.0017896538881689331,29,temporal,5.0
deephit,36,0.0034007804114837203,0.0018924867094263183,29,temporal,5.0
deephit,37,0.0035646151154302063,0.0020024652270930975,28,temporal,5.0
deephit,38,0.003735067065075661,0.002117886875578205,30,temporal,5.0
deephit,39,0.003919673260208219,0.0022494747331953,29,temporal,5.0
deephit,40,0.004119426738113786,0.002373299560049617,30,temporal,5.0
deephit,41,0.004331040080528086,0.002530228346181366,29,temporal,5.0
deephit,42,0.004533122772009423,0.002644156252035553,28,temporal,5.0
deephit,43,0.004745484351304671,0.00279851124612485,29,temporal,5.0
deephit,44,0.004970002020771304,0.002930632278495386,28,temporal,5.0
deephit,45,0.005212552390713245,0.003107247949839605,29,temporal,5.0
deephit,46,0.005463281825153778,0.0032805396992820627,30,temporal,5.0
deephit,47,0.005725893071092045,0.0034475449222430028,29,temporal,5.0
deephit,48,0.006000661262000601,0.003635141000584552,28,temporal,5.0
deephit,49,0.006293521940847859,0.003825632522045556,28,temporal,5.0
deephit,50,0.006597703963580231,0.004068743808394259,27,temporal,5.0
deephit,51,0.006916347673721611,0.004264080808713781,28,temporal,5.0
deephit,52,0.007264867875911296,0.004528270468997102,27,temporal,5.0
deephit,53,0.0076268951992193865,0.00475362913151176,29,temporal,5.0
deephit,54,0.008018394153751435,0.0050512066930832435,28,temporal,5.0
deephit,55,0.008427492378652097,0.005313170621651287,29,temporal,5.0
deephit,56,0.008855216348295414,0.005587279056905581,28,temporal,5.0
deephit,57,0.009305354172488057,0.005936469938347992,29,temporal,5.0
deephit,58,0.009823581493273377,0.006274303213089553,29,temporal,5.0
deephit,59,0.010393012443836776,0.006712826631325445,29,temporal,5.0
deephit,60,0.011033729097185032,0.007138652728156181,29,temporal,5.0
deephit,61,0.011738445040055862,0.007601487567323128,28,temporal,5.0
deephit,62,0.012468719183591504,0.008140316111332528,29,temporal,5.0
deephit,63,0.013258542324975134,0.008614812138285903,28,temporal,5.0
deephit,64,0.0140538875128453,0.009230376878675828,29,temporal,5.0
deephit,65,0.014895078023647269,0.009809712548994438,29,temporal,5.0
deephit,66,0.015857728298505146,0.010468908567477534,28,temporal,5.0
deephit,67,0.016918678271708395,0.011214980870870587,30,temporal,5.0
deephit,68,0.01804112714976073,0.012032447274955723,28,temporal,5.0
deephit,69,0.019269888541599126,0.012874716167930348,29,temporal,5.0
deephit,70,0.020609316306933766,0.013694789391054929,28,temporal,5.0
deephit,71,0.022038995062001042,0.014782953866426503,29,temporal,5.0
deephit,72,0.023590027641132476,0.015819263765180544,30,temporal,5.0
deephit,73,0.02518173321187496,0.016971588036150082,27,temporal,5.0
deephit,74,0.02690464488056798,0.018104046711025643,30,temporal,5.0
deephit,75,0.02874158324276408,0.0193482286120605,29,temporal,5.0
deephit,76,0.03058847037255764,0.02066319564750955,29,temporal,5.0
deephit,77,0.032546535478035606,0.022020867905885633,28,temporal,5.0
deephit,78,0.03456898578678569,0.023400511508582036,29,temporal,5.0
deephit,79,0.03670624751026432,0.024828967463191874,30,temporal,5.0
deephit,80,0.03887824004789195,0.026300975073441472,29,temporal,5.0
deephit,81,0.04118336419786018,0.027847244504463818,29,temporal,5.0
deephit,82,0.04374089964826903,0.029708389514402685,29,temporal,5.0
deephit,83,0.046392648961891755,0.03134209713537893,29,temporal,5.0
deephit,84,0.04926082277546326,0.03352575114592365,28,temporal,5.0
deephit,85,0.052284340424338965,0.03553804878690703,29,temporal,5.0
deephit,86,0.05519274579336246,0.03753984766311458,29,temporal,5.0
deephit,87,0.05810133392363787,0.03949263702538689,30,temporal,5.0
deephit,88,0.06099943170646827,0.04148538561581382,30,temporal,5.0
deephit,89,0.06416452554613351,0.04366925066962325,29,temporal,5.0
deephit,90,0.06763763540834189,0.04605822134052836,30,temporal,5.0
deephit,91,0.0712792591750622,0.048568983291856015,30,temporal,5.0
deephit,92,0.07530722646365563,0.05130905099201655,29,temporal,5.0
deephit,93,0.07988567337741455,0.054521454555616446,30,temporal,5.0
deephit,94,0.08502790950437392,0.05792734948487299,29,temporal,5.0
deephit,95,0.0912641394605239,0.062396156354759924,30,temporal,5.0
deephit,96,0.09833269245326523,0.06723361107990285,29,temporal,5.0
deephit,97,0.10720316548148784,0.0733215927540314,29,temporal,5.0
deephit,98,0.12052853104968864,0.0827161656504304,29,temporal,5.0
deephit,99,0.15070273682475113,0.10403133809775582,30,temporal,5.0
fine_gray,0,0.0008462783630326826,1.2908850392734373e-06,30,temporal,5.0
fine_gray,1,0.0009741785006876366,2.1177795064312535e-06,30,temporal,5.0
fine_gray,2,0.0010851132039352686,3.114885551565768e-06,30,temporal,5.0
fine_gray,3,0.0012005660076587267,4.457810461022671e-06,30,temporal,5.0
fine_gray,4,0.0013010583405080706,5.942638416078783e-06,30,temporal,5.0
fine_gray,5,0.0014051576802329416,7.823036649456938e-06,30,temporal,5.0
fine_gray,6,0.001497313538212974,9.8445155037911e-06,30,temporal,5.0
fine_gray,7,0.0015842888622263317,1.2076041561833357e-05,30,temporal,5.0
fine_gray,8,0.001671035183785303,1.4639126596704965e-05,30,temporal,5.0
fine_gray,9,0.0017625953520854043,1.715841157500971e-05,29,temporal,5.0
fine_gray,10,0.0018547013055992881,2.195677093023892e-05,29,temporal,5.0
fine_gray,11,0.001940375182557187,2.5133759532047772e-05,30,temporal,5.0
fine_gray,12,0.002027457254224437,2.9500553775626177e-05,30,temporal,5.0
fine_gray,13,0.002120897395721291,3.4732062534773935e-05,30,temporal,5.0
fine_gray,14,0.002214943542251371,4.0648912066232334e-05,30,temporal,5.0
fine_gray,15,0.002313951315069257,4.770036722849443e-05,30,temporal,5.0
fine_gray,16,0.002421533918580144,5.6187152186371045e-05,30,temporal,5.0
fine_gray,17,0.0025307143882620786,6.594001181825885e-05,30,temporal,5.0
fine_gray,18,0.002640641249412767,7.688207409802805e-05,30,temporal,5.0
fine_gray,19,0.0027548145466793263,8.955937407416996e-05,30,temporal,5.0
fine_gray,20,0.0028617213478887384,0.00010269977394888515,30,temporal,5.0
fine_gray,21,0.002968900175368681,0.00011719779809075126,30,temporal,5.0
fine_gray,22,0.0030790687086499576,0.0001334206079167159,30,temporal,5.0
fine_gray,23,0.0032006466941286466,0.00015321383075251512,30,temporal,5.0
fine_gray,24,0.0033242081533422325,0.00017509326786392388,30,temporal,5.0
fine_gray,25,0.0034545430063004667,0.00020034031752850235,30,temporal,5.0
fine_gray,26,0.0035825397834806693,0.00022759092371616257,30,temporal,5.0
fine_gray,27,0.0037299269486535617,0.0002619223191924869,30,temporal,5.0
fine_gray,28,0.003908167366086969,0.00030728338416488035,30,temporal,5.0
fine_gray,29,0.00407453165504496,0.0003543772894152234,30,temporal,5.0
fine_gray,30,0.0042360539473413885,0.0004042163186268488,30,temporal,5.0
fine_gray,31,0.004396457587780785,0.0004583176204844645,30,temporal,5.0
fine_gray,32,0.0045570810398989255,0.0005167318450707059,30,temporal,5.0
fine_gray,33,0.004732279485002195,0.000585323073640424,30,temporal,5.0
fine_gray,34,0.004921610836744192,0.000665539156787213,30,temporal,5.0
fine_gray,35,0.005125705422291173,0.0007586297618084493,30,temporal,5.0
fine_gray,36,0.00531129885210922,0.0008494343162657403,30,temporal,5.0
fine_gray,37,0.005515053893823648,0.0009565194348582495,30,temporal,5.0
fine_gray,38,0.005739242888038504,0.0010828218658794834,30,temporal,5.0
fine_gray,39,0.005985440350051825,0.0012313557608454688,30,temporal,5.0
fine_gray,40,0.006240524101673236,0.0013962280248966767,30,temporal,5.0
fine_gray,41,0.006501058254406192,0.0015757563635652948,30,temporal,5.0
fine_gray,42,0.006781976817330277,0.0017818213655609427,30,temporal,5.0
fine_gray,43,0.007049371695615642,0.001989619748245386,30,temporal,5.0
fine_gray,44,0.007347215827252447,0.0022336098753727995,30,temporal,5.0
fine_gray,45,0.00763996944465531,0.0024853372522649336,30,temporal,5.0
fine_gray,46,0.007971038383079105,0.0027841700025142634,30,temporal,5.0
fine_gray,47,0.008346562737569852,0.003139129795604508,30,temporal,5.0
fine_gray,48,0.00872268084582153,0.0035099414506589563,30,temporal,5.0
fine_gray,49,0.00910813177522086,0.0039038858613118068,30,temporal,5.0
fine_gray,50,0.009464978307653558,0.0042793933094640154,30,temporal,5.0
fine_gray,51,0.009861354522004328,0.004706879473504773,30,temporal,5.0
fine_gray,52,0.010280768502009026,0.005169054445522599,30,temporal,5.0
fine_gray,53,0.010692558560605735,0.005631679427770083,30,temporal,5.0
fine_gray,54,0.011101706075293594,0.00609789577946341,30,temporal,5.0
fine_gray,55,0.011504947236616735,0.006563213718723674,30,temporal,5.0
fine_gray,56,0.011964110675086266,0.007097829934625163,30,temporal,5.0
fine_gray,57,0.012467772419169357,0.007688782859403457,30,temporal,5.0
fine_gray,58,0.013010358449496521,0.008328185808031071,30,temporal,5.0
fine_gray,59,0.013561778717599726,0.008980441831003827,30,temporal,5.0
fine_gray,60,0.014092908235890576,0.009607902857326055,30,temporal,5.0
fine_gray,61,0.014679918040303578,0.010298162705660141,30,temporal,5.0
fine_gray,62,0.015459546426790937,0.011211973053177723,30,temporal,5.0
fine_gray,63,0.016239462637448316,0.01211607528168261,30,temporal,5.0
fine_gray,64,0.01697701055162848,0.01296127000749882,30,temporal,5.0
fine_gray,65,0.01764298447678391,0.01371368626095123,30,temporal,5.0
fine_gray,66,0.018398569925124685,0.01455609768889264,30,temporal,5.0
fine_gray,67,0.01919548902720595,0.01542965243248791,30,temporal,5.0
fine_gray,68,0.020011786474120174,0.016305740830889415,30,temporal,5.0
fine_gray,69,0.02086243048718349,0.01720093701889922,30,temporal,5.0
fine_gray,70,0.021784018287723545,0.018149830567052196,30,temporal,5.0
fine_gray,71,0.022691804176557855,0.01906267386211475,30,temporal,5.0
fine_gray,72,0.023624188458740373,0.01997766223828985,30,temporal,5.0
fine_gray,73,0.02461426949967325,0.020925197499755393,30,temporal,5.0
fine_gray,74,0.02572865141584059,0.02196437165117743,30,temporal,5.0
fine_gray,75,0.026828370155413752,0.022959569038105473,30,temporal,5.0
fine_gray,76,0.028018500628672276,0.024008194712214787,30,temporal,5.0
fine_gray,77,0.029136734133698772,0.024966371094580834,30,temporal,5.0
fine_gray,78,0.030245232833762452,0.025891848326545442,30,temporal,5.0
fine_gray,79,0.031704322594136754,0.027075694303425882,30,temporal,5.0
